ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1258599;Name28599;FistName28599;1988-02-11;Ville14;Pays4;NS000028599;;+336##0783801;99;NomVoie2928599;;#5029;Ville13;Pays1;2012-07-19 19:28:49;2012-07-19 19:28:49
1272710;Name42710;FistName42710;1993-03-22;Ville25;Pays1;NS000042710;;+336##0891230;49;NomVoie4842710;;#0741;Ville21;Pays5;2014-06-18 20:04:54;2014-06-18 20:04:54
1278339;Name48339;FistName48339;1987-07-10;Ville14;Pays1;NS000048339;;+336##0476653;33;NomVoie5248339;;#2761;Ville6;Pays3;2010-10-14 01:05:41;2010-10-14 01:05:41
1272731;Name42731;FistName42731;1973-07-10;Ville19;Pays2;NS000042731;;+336##0042391;60;NomVoie6242731;;#6729;Ville11;Pays2;2020-02-09 06:09:30;2020-02-09 06:09:30
1277242;Name47242;FistName47242;1932-11-22;Ville7;Pays1;NS000047242;;+336##0525332;93;NomVoie3747242;;#9805;Ville18;Pays1;2019-04-10 09:40:39;2019-04-10 09:40:39
1278370;Name48370;FistName48370;1948-03-02;Ville5;Pays2;NS000048370;;+336##0102816;77;NomVoie2748370;;#8301;Ville8;Pays1;2015-01-16 17:41:47;2015-01-16 17:41:47
1261379;Name31379;FistName31379;2012-03-26;Ville18;Pays2;NS000031379;;+336##0917463;86;NomVoie2031379;;#4557;Ville17;Pays1;2004-11-04 20:53:26;2004-11-04 20:53:26
1242517;Name12517;FistName12517;1932-10-16;Ville18;Pays2;NS000012517;;+336##0965278;8;NomVoie8112517;;#8924;Ville24;Pays2;2020-06-11 03:19:59;2020-06-11 03:19:59
1247789;Name17789;FistName17789;1970-04-19;Ville8;Pays2;NS000017789;;+336##0604285;21;NomVoie8917789;;#8772;Ville7;Pays1;2006-03-07 15:59:19;2006-03-07 15:59:19
1244262;Name14262;FistName14262;1941-04-13;Ville9;Pays1;NS000014262;;+336##0006744;43;NomVoie6614262;;#3784;Ville6;Pays2;2001-08-10 12:32:41;2001-08-10 12:32:41
1268908;Name38908;FistName38908;1986-02-05;Ville9;Pays1;NS000038908;;+336##0231482;51;NomVoie8638908;;#0371;Ville20;Pays1;2013-11-11 13:35:03;2013-11-11 13:35:03
1267626;Name37626;FistName37626;1966-02-01;Ville20;Pays1;NS000037626;;+336##0543999;5;NomVoie3737626;;#3277;Ville17;Pays2;2015-08-11 23:09:53;2015-08-11 23:09:53
1230016;Name16;FistName16;1957-05-14;Ville7;Pays2;NS000000016;;+336##0582614;65;NomVoie6716;;#9658;Ville6;Pays1;2009-05-11 05:08:45;2009-05-11 05:08:45
1246908;Name16908;FistName16908;1999-01-10;Ville13;Pays1;NS000016908;;+336##0595803;67;NomVoie4716908;;#2674;Ville6;Pays1;2022-10-01 14:39:21;2022-10-01 14:39:21
1235486;Name5486;FistName5486;1968-07-07;Ville8;Pays2;NS000005486;;+336##0938948;91;NomVoie315486;;#4991;Ville24;Pays4;2012-11-08 04:26:08;2012-11-08 04:26:08
1249891;Name19891;FistName19891;1973-08-08;Ville25;Pays2;NS000019891;;+336##0803690;3;NomVoie3619891;;#8680;Ville22;Pays3;1998-06-13 13:20:38;1998-06-13 13:20:38
1234495;Name4495;FistName4495;2013-03-15;Ville1;Pays2;NS000004495;;+336##0491294;29;NomVoie124495;;#9806;Ville3;Pays1;2022-06-03 03:14:25;2022-06-03 03:14:25
1264798;Name34798;FistName34798;1936-08-16;Ville6;Pays1;NS000034798;;+336##0347316;70;NomVoie834798;;#7228;Ville20;Pays1;2009-11-27 21:58:27;2009-11-27 21:58:27
1250833;Name20833;FistName20833;1931-10-19;Ville3;Pays2;NS000020833;;+336##0549489;53;NomVoie9920833;;#1650;Ville4;Pays2;2001-08-22 03:06:07;2001-08-22 03:06:07
1230255;Name255;FistName255;2005-05-08;Ville4;Pays1;NS000000255;;+336##0996250;91;NomVoie58255;;#0336;Ville21;Pays2;2009-08-27 22:13:43;2009-08-27 22:13:43
1240589;Name10589;FistName10589;1940-08-01;Ville24;Pays2;NS000010589;;+336##0898907;68;NomVoie9210589;;#6819;Ville6;Pays2;2012-10-02 02:12:11;2012-10-02 02:12:11
1248332;Name18332;FistName18332;1974-11-09;Ville6;Pays1;NS000018332;;+336##0949499;8;NomVoie2518332;;#8163;Ville10;Pays3;1998-02-17 22:45:53;1998-02-17 22:45:53
1278524;Name48524;FistName48524;1997-06-12;Ville20;Pays1;NS000048524;;+336##0012891;97;NomVoie848524;;#9306;Ville4;Pays3;2002-04-18 20:41:08;2002-04-18 20:41:08
1268525;Name38525;FistName38525;1971-03-19;Ville1;Pays1;NS000038525;;+336##0368241;15;NomVoie2038525;;#4728;Ville23;Pays3;2001-06-20 05:47:25;2001-06-20 05:47:25
1279160;Name49160;FistName49160;1991-10-10;Ville9;Pays1;NS000049160;;+336##0056118;40;NomVoie249160;;#7941;Ville6;Pays2;2013-07-15 04:49:11;2013-07-15 04:49:11
1256015;Name26015;FistName26015;1940-11-11;Ville10;Pays1;NS000026015;;+336##0502911;46;NomVoie5426015;;#4573;Ville24;Pays2;2003-06-08 22:33:32;2003-06-08 22:33:32
1276474;Name46474;FistName46474;1937-07-19;Ville19;Pays1;NS000046474;;+336##0958289;38;NomVoie7346474;;#9778;Ville18;Pays2;2011-09-20 23:48:26;2011-09-20 23:48:26
1269427;Name39427;FistName39427;2017-11-15;Ville8;Pays1;NS000039427;;+336##0517846;93;NomVoie139427;;#9713;Ville9;Pays1;2013-01-25 14:37:55;2013-01-25 14:37:55
1238868;Name8868;FistName8868;1941-07-08;Ville14;Pays1;NS000008868;;+336##0458296;69;NomVoie188868;;#2758;Ville11;Pays1;2020-02-01 02:57:40;2020-02-01 02:57:40
1275306;Name45306;FistName45306;2009-06-07;Ville18;Pays2;NS000045306;;+336##0560970;76;NomVoie6845306;;#1771;Ville12;Pays3;2002-03-11 06:49:34;2002-03-11 06:49:34
1231614;Name1614;FistName1614;1958-09-13;Ville24;Pays1;NS000001614;;+336##0855989;56;NomVoie961614;;#0813;Ville16;Pays1;1998-10-13 19:02:16;1998-10-13 19:02:16
1254871;Name24871;FistName24871;1978-10-05;Ville18;Pays1;NS000024871;;+336##0111499;23;NomVoie5524871;;#0388;Ville7;Pays4;2001-03-05 01:20:41;2001-03-05 01:20:41
1260295;Name30295;FistName30295;2009-01-05;Ville6;Pays1;NS000030295;;+336##0106158;47;NomVoie1830295;;#1631;Ville11;Pays2;2013-03-09 08:50:24;2013-03-09 08:50:24
1256555;Name26555;FistName26555;1935-10-13;Ville4;Pays3;NS000026555;;+336##0936856;11;NomVoie926555;;#1812;Ville4;Pays1;2001-01-03 14:33:45;2001-01-03 14:33:45
1234007;Name4007;FistName4007;1989-09-03;Ville7;Pays2;NS000004007;;+336##0333398;92;NomVoie374007;;#0248;Ville2;Pays4;2009-02-02 06:28:01;2009-02-02 06:28:01
1272657;Name42657;FistName42657;1949-07-01;Ville12;Pays1;NS000042657;;+336##0193710;53;NomVoie5042657;;#2718;Ville19;Pays2;2008-04-18 19:13:50;2008-04-18 19:13:50
1276508;Name46508;FistName46508;1979-01-23;Ville15;Pays1;NS000046508;;+336##0417542;61;NomVoie4646508;;#2489;Ville19;Pays1;2013-01-18 18:41:38;2013-01-18 18:41:38
1273306;Name43306;FistName43306;2015-07-11;Ville9;Pays2;;;+336##0397358;7;NomVoie3843306;;#3290;Ville3;Pays2;2011-05-09 04:55:29;2011-05-09 04:55:29
1251024;Name21024;FistName21024;1957-02-07;Ville21;Pays2;NS000021024;;+336##0919341;45;NomVoie5221024;;#1098;Ville22;Pays1;2018-06-01 22:19:24;2018-06-01 22:19:24
1236762;Name6762;FistName6762;1993-06-12;Ville10;Pays1;NS000006762;;+336##0704301;6;NomVoie556762;;#0191;Ville17;Pays1;2009-03-05 03:11:39;2009-03-05 03:11:39
1249798;Name19798;FistName19798;2017-04-06;Ville13;Pays2;NS000019798;;+336##0903065;27;NomVoie5719798;;#2119;Ville15;Pays2;1998-03-10 05:13:23;1998-03-10 05:13:23
1232687;Name2687;FistName2687;1963-01-09;Ville5;Pays3;NS000002687;;+336##0535364;27;NomVoie242687;;#3829;Ville17;Pays1;2005-05-17 09:34:01;2005-05-17 09:34:01
1272126;Name42126;FistName42126;1961-08-21;Ville22;Pays1;NS000042126;;+336##0528178;17;NomVoie2342126;;#9929;Ville7;Pays3;1998-04-14 08:34:33;1998-04-14 08:34:33
1274368;Name44368;FistName44368;1940-01-16;Ville16;Pays4;NS000044368;;+336##0818707;63;NomVoie5244368;;#3206;Ville24;Pays1;2002-10-04 12:43:55;2002-10-04 12:43:55
1264548;Name34548;FistName34548;1965-02-20;Ville19;Pays2;NS000034548;;+336##0788821;15;NomVoie5834548;;#6933;Ville6;Pays1;2009-10-02 16:27:26;2009-10-02 16:27:26
1246821;Name16821;FistName16821;1972-10-10;Ville19;Pays1;NS000016821;;+336##0166528;40;NomVoie7916821;;#9293;Ville6;Pays1;2008-06-15 07:29:16;2008-06-15 07:29:16
1260565;Name30565;FistName30565;1986-02-05;Ville22;Pays1;NS000030565;;+336##0145383;49;NomVoie1330565;;#3223;Ville20;Pays2;2015-04-24 06:20:52;2015-04-24 06:20:52
1231676;Name1676;FistName1676;1961-05-07;Ville18;Pays1;NS000001676;;+336##0106740;90;NomVoie861676;;#2712;Ville16;Pays3;2002-05-03 22:24:22;2002-05-03 22:24:22
1259855;Name29855;FistName29855;1943-07-24;Ville8;Pays5;NS000029855;;+336##0633950;50;NomVoie9529855;;#3044;Ville25;Pays3;2003-03-22 09:08:16;2003-03-22 09:08:16
1272881;Name42881;FistName42881;1934-02-15;Ville5;Pays4;NS000042881;;+336##0715761;26;NomVoie5942881;;#3754;Ville23;Pays2;2013-09-18 16:14:51;2013-09-18 16:14:51
1274834;Name44834;FistName44834;1946-09-23;Ville19;Pays2;NS000044834;;+336##0802508;81;NomVoie644834;;#7810;Ville25;Pays2;2000-08-06 12:10:20;2000-08-06 12:10:20
1233260;Name3260;FistName3260;1938-02-13;Ville2;Pays1;NS000003260;;+336##0734729;66;NomVoie893260;;#2639;Ville9;Pays4;2000-01-12 18:16:52;2000-01-12 18:16:52
1234682;Name4682;FistName4682;2006-01-25;Ville17;Pays1;NS000004682;;+336##0009475;33;NomVoie684682;;#4248;Ville3;Pays2;2008-03-02 04:25:29;2008-03-02 04:25:29
1257793;Name27793;FistName27793;1978-08-06;Ville8;Pays1;NS000027793;;+336##0011226;35;NomVoie7327793;;#6793;Ville10;Pays1;1998-11-26 09:36:33;1998-11-26 09:36:33
1236611;Name6611;FistName6611;1950-03-17;Ville8;Pays3;NS000006611;;+336##0773627;42;NomVoie66611;;#9964;Ville12;Pays2;2014-02-19 20:44:06;2014-02-19 20:44:06
1277547;Name47547;FistName47547;1978-10-20;Ville9;Pays2;NS000047547;;+336##0498736;48;NomVoie5547547;;#3989;Ville22;Pays1;2004-07-18 09:13:58;2004-07-18 09:13:58
1279325;Name49325;FistName49325;1959-05-15;Ville10;Pays2;NS000049325;;+336##0999191;94;NomVoie049325;;#4521;Ville20;Pays2;2006-05-02 19:49:09;2006-05-02 19:49:09
1239207;Name9207;FistName9207;1930-07-27;Ville3;Pays1;NS000009207;;+336##0993833;47;NomVoie279207;;#5202;Ville10;Pays3;2017-02-12 03:52:10;2017-02-12 03:52:10
1261436;Name31436;FistName31436;1951-11-11;Ville14;Pays2;NS000031436;;+336##0783562;82;NomVoie1031436;;#5944;Ville5;Pays1;2017-06-18 22:46:22;2017-06-18 22:46:22
1273826;Name43826;FistName43826;1994-10-23;Ville25;Pays2;NS000043826;;+336##0996866;26;NomVoie1143826;;#7501;Ville16;Pays3;2011-06-09 10:42:02;2011-06-09 10:42:02
1234394;Name4394;FistName4394;2002-01-03;Ville3;Pays2;NS000004394;;+336##0232802;73;NomVoie924394;;#6252;Ville19;Pays2;2004-02-10 11:32:14;2004-02-10 11:32:14
1232591;Name2591;FistName2591;1974-03-07;Ville12;Pays1;NS000002591;;+336##0060163;26;NomVoie512591;;#7622;Ville10;Pays1;2014-02-24 18:58:28;2014-02-24 18:58:28
1244909;Name14909;FistName14909;1960-08-18;Ville9;Pays5;NS000014909;;+336##0241470;26;NomVoie4514909;;#7641;Ville24;Pays2;2009-04-23 17:07:47;2009-04-23 17:07:47
1259657;Name29657;FistName29657;1979-11-11;Ville17;Pays3;NS000029657;;+336##0029341;28;NomVoie5629657;;#7111;Ville5;Pays3;2013-02-26 13:10:25;2013-02-26 13:10:25
1234782;Name4782;FistName4782;1944-11-20;Ville11;Pays1;NS000004782;;+336##0814568;43;NomVoie684782;;#3680;Ville9;Pays2;2022-06-01 05:30:28;2022-06-01 05:30:28
1268332;Name38332;FistName38332;1962-11-25;Ville12;Pays3;NS000038332;;+336##0826431;25;NomVoie3538332;;#5611;Ville9;Pays3;2014-04-22 16:19:40;2014-04-22 16:19:40
1266624;Name36624;FistName36624;1962-10-26;Ville4;Pays2;NS000036624;;+336##0003800;32;NomVoie8436624;;#0098;Ville5;Pays2;1998-08-13 21:23:03;1998-08-13 21:23:03
1243037;Name13037;FistName13037;1955-08-19;Ville20;Pays1;NS000013037;;+336##0222804;77;NomVoie7013037;;#3248;Ville14;Pays1;2016-05-13 17:48:56;2016-05-13 17:48:56
1254829;Name24829;FistName24829;1954-10-14;Ville25;Pays1;NS000024829;;+336##0509396;8;NomVoie7924829;;#2514;Ville10;Pays1;2019-10-18 12:25:10;2019-10-18 12:25:10
1273193;Name43193;FistName43193;1980-07-05;Ville9;Pays4;NS000043193;;+336##0360846;43;NomVoie243193;;#8407;Ville22;Pays1;2001-07-07 08:18:28;2001-07-07 08:18:28
1243658;Name13658;FistName13658;1959-09-27;Ville20;Pays2;NS000013658;;+336##0256859;37;NomVoie5813658;;#7296;Ville17;Pays1;2015-04-09 23:26:20;2015-04-09 23:26:20
1235891;Name5891;FistName5891;1944-02-03;Ville4;Pays2;NS000005891;;+336##0336233;83;NomVoie705891;;#3576;Ville20;Pays1;2021-04-03 09:17:27;2021-04-03 09:17:27
1262939;Name32939;FistName32939;1987-06-09;Ville21;Pays2;NS000032939;;+336##0117886;13;NomVoie7532939;;#3824;Ville6;Pays1;2001-09-09 17:03:45;2001-09-09 17:03:45
1231689;Name1689;FistName1689;1980-07-25;Ville24;Pays2;NS000001689;;+336##0694040;67;NomVoie131689;;#8026;Ville4;Pays2;2019-01-04 20:58:59;2019-01-04 20:58:59
1279367;Name49367;FistName49367;1951-04-05;Ville17;Pays3;NS000049367;;+336##0837471;38;NomVoie2149367;;#8233;Ville21;Pays1;2001-08-09 17:01:13;2001-08-09 17:01:13
1242394;Name12394;FistName12394;1940-05-13;Ville2;Pays2;NS000012394;;+336##0322197;42;NomVoie8212394;;#8980;Ville25;Pays1;2017-08-24 11:33:09;2017-08-24 11:33:09
1248687;Name18687;FistName18687;1995-01-25;Ville22;Pays3;NS000018687;;+336##0066680;68;NomVoie9318687;;#3008;Ville23;Pays1;2001-02-03 03:33:45;2001-02-03 03:33:45
1238636;Name8636;FistName8636;1961-09-04;Ville15;Pays3;NS000008636;;+336##0850989;54;NomVoie888636;;#5192;Ville20;Pays2;2011-11-07 17:13:16;2011-11-07 17:13:16
1234681;Name4681;FistName4681;1978-11-06;Ville24;Pays1;NS000004681;;+336##0298228;70;NomVoie884681;;#7141;Ville6;Pays2;2005-07-06 11:58:29;2005-07-06 11:58:29
1275239;Name45239;FistName45239;1991-01-14;Ville6;Pays2;NS000045239;;+336##0479506;91;NomVoie9745239;;#7618;Ville1;Pays2;2009-03-27 19:49:03;2009-03-27 19:49:03
1277165;Name47165;FistName47165;1990-11-20;Ville6;Pays2;NS000047165;;+336##0182284;39;NomVoie447165;;#5601;Ville22;Pays1;1997-06-06 05:46:42;1997-06-06 05:46:42
1240128;Name10128;FistName10128;2012-01-13;Ville3;Pays1;NS000010128;;+336##0996040;28;NomVoie2610128;;#2287;Ville3;Pays2;2005-08-14 01:08:58;2005-08-14 01:08:58
1231456;Name1456;FistName1456;1935-01-02;Ville25;Pays3;NS000001456;;+336##0681569;33;NomVoie671456;;#5613;Ville15;Pays1;2009-07-01 01:01:40;2009-07-01 01:01:40
1272516;Name42516;FistName42516;1931-08-23;Ville13;Pays2;NS000042516;;+336##0220534;10;NomVoie342516;;#9452;Ville25;Pays3;2022-02-08 11:41:39;2022-02-08 11:41:39
1273491;Name43491;FistName43491;2015-05-22;Ville19;Pays1;NS000043491;;+336##0462316;55;NomVoie8343491;;#5267;Ville7;Pays1;2019-04-19 06:29:57;2019-04-19 06:29:57
1238314;Name8314;FistName8314;1975-04-16;Ville22;Pays2;NS000008314;;+336##0109114;45;NomVoie468314;;#1423;Ville3;Pays2;2017-10-12 12:21:02;2017-10-12 12:21:02
1264741;Name34741;FistName34741;1987-01-02;Ville24;Pays4;NS000034741;;+336##0581522;3;NomVoie7434741;;#9356;Ville22;Pays1;2001-11-22 11:38:40;2001-11-22 11:38:40
1237021;Name7021;FistName7021;1951-09-25;Ville13;Pays2;NS000007021;;+336##0000140;3;NomVoie17021;;#3006;Ville16;Pays3;2015-02-07 23:45:12;2015-02-07 23:45:12
1258497;Name28497;FistName28497;1995-01-18;Ville24;Pays1;NS000028497;;+336##0004961;70;NomVoie5028497;;#3344;Ville12;Pays5;2000-08-15 16:56:49;2000-08-15 16:56:49
1263763;Name33763;FistName33763;1938-07-11;Ville11;Pays1;NS000033763;;+336##0900676;58;NomVoie033763;;#9856;Ville13;Pays2;1998-10-11 21:19:58;1998-10-11 21:19:58
1263428;Name33428;FistName33428;1952-07-20;Ville14;Pays2;NS000033428;;+336##0751702;36;NomVoie2033428;;#6100;Ville13;Pays1;2014-01-08 10:31:42;2014-01-08 10:31:42
1237451;Name7451;FistName7451;1961-11-22;Ville15;Pays1;NS000007451;;+336##0580447;98;NomVoie847451;;#0761;Ville11;Pays1;2009-03-02 11:16:49;2009-03-02 11:16:49
1267566;Name37566;FistName37566;1960-11-22;Ville4;Pays1;NS000037566;;+336##0627509;49;NomVoie6337566;;#3751;Ville22;Pays3;2001-01-16 17:33:33;2001-01-16 17:33:33
1240989;Name10989;FistName10989;2017-02-24;Ville11;Pays1;NS000010989;;+336##0015028;63;NomVoie3210989;;#7516;Ville12;Pays2;2023-07-26 07:44:34;2023-07-26 07:44:34
1266534;Name36534;FistName36534;1962-09-18;Ville7;Pays2;NS000036534;;+336##0303114;15;NomVoie736534;;#4560;Ville13;Pays1;2006-04-21 19:58:17;2006-04-21 19:58:17
1240396;Name10396;FistName10396;1963-01-11;Ville20;Pays2;NS000010396;;+336##0783461;53;NomVoie8310396;;#6729;Ville13;Pays2;2003-07-15 10:07:52;2003-07-15 10:07:52
1240331;Name10331;FistName10331;2007-02-07;Ville6;Pays2;NS000010331;;+336##0273213;15;NomVoie5310331;;#7323;Ville8;Pays2;2010-02-20 15:10:57;2010-02-20 15:10:57
1246147;Name16147;FistName16147;1955-06-08;Ville6;Pays2;NS000016147;;+336##0173518;18;NomVoie5116147;;#5306;Ville21;Pays4;2018-04-18 20:09:19;2018-04-18 20:09:19
1237999;Name7999;FistName7999;1974-03-07;Ville18;Pays5;NS000007999;;+336##0475848;59;NomVoie247999;;#2435;Ville25;Pays2;2017-02-08 18:17:29;2017-02-08 18:17:29
1276772;Name46772;FistName46772;1945-03-08;Ville5;Pays4;NS000046772;;+336##0992941;42;NomVoie1646772;;#1296;Ville20;Pays4;2016-03-10 16:48:28;2016-03-10 16:48:28
1239472;Name9472;FistName9472;1986-10-24;Ville23;Pays1;NS000009472;;+336##0146732;59;NomVoie759472;;#3934;Ville2;Pays3;2004-09-25 12:41:28;2004-09-25 12:41:28
1252522;Name22522;FistName22522;2006-04-06;Ville10;Pays1;NS000022522;;+336##0723063;71;NomVoie9422522;;#6772;Ville3;Pays3;2012-11-21 03:06:38;2012-11-21 03:06:38
1263055;Name33055;FistName33055;1950-05-07;Ville12;Pays4;NS000033055;;+336##0159807;85;NomVoie1533055;;#2574;Ville10;Pays2;2004-08-23 02:16:24;2004-08-23 02:16:24
1270586;Name40586;FistName40586;1970-10-03;Ville9;Pays2;NS000040586;;+336##0469467;21;NomVoie5440586;;#7359;Ville11;Pays2;2002-11-19 15:58:02;2002-11-19 15:58:02
1272920;Name42920;FistName42920;2006-10-07;Ville5;Pays1;NS000042920;;+336##0514526;13;NomVoie3942920;;#0468;Ville17;Pays2;2001-01-23 08:29:56;2001-01-23 08:29:56
1265693;Name35693;FistName35693;1934-11-02;Ville5;Pays1;NS000035693;;+336##0411301;75;NomVoie5935693;;#2774;Ville8;Pays2;2003-01-18 18:20:14;2003-01-18 18:20:14
1232789;Name2789;FistName2789;1996-09-13;Ville6;Pays3;NS000002789;;+336##0256147;35;NomVoie502789;;#7380;Ville14;Pays3;2002-11-08 10:57:02;2002-11-08 10:57:02
1268127;Name38127;FistName38127;1980-08-19;Ville4;Pays2;NS000038127;;+336##0298477;32;NomVoie338127;;#2358;Ville7;Pays1;2020-06-11 02:06:33;2020-06-11 02:06:33
1269938;Name39938;FistName39938;1942-06-05;Ville22;Pays3;NS000039938;;+336##0932617;81;NomVoie5439938;;#5645;Ville6;Pays1;2000-08-14 17:39:41;2000-08-14 17:39:41
1256492;Name26492;FistName26492;1949-10-14;Ville6;Pays3;NS000026492;;+336##0960108;45;NomVoie3026492;;#5721;Ville2;Pays2;2014-05-09 13:28:41;2014-05-09 13:28:41
1246289;Name16289;FistName16289;1973-07-27;Ville22;Pays3;NS000016289;;+336##0440892;35;NomVoie9016289;;#9040;Ville8;Pays2;2019-05-03 04:47:39;2019-05-03 04:47:39
