ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1233285;Name3285;FistName3285;1930-02-25;Ville6;Pays3;NS000003285;;+336##0956196;66;NomVoie293285;;#4383;Ville2;Pays3;2011-04-10 09:52:04;2011-04-10 09:52:04
1241532;Name11532;FistName11532;2017-10-01;Ville13;Pays1;NS000011532;;+336##0806618;76;NomVoie9411532;;#3303;Ville4;Pays1;2021-10-21 11:22:47;2021-10-21 11:22:47
1274761;Name44761;FistName44761;2002-11-06;Ville18;Pays2;NS000044761;;+336##0350506;45;NomVoie244761;;#3891;Ville8;Pays1;2000-06-16 23:12:20;2000-06-16 23:12:20
1256957;Name26957;FistName26957;1940-11-07;Ville22;Pays3;NS000026957;;+336##0846357;77;NomVoie826957;;#1248;Ville9;Pays1;2020-11-09 05:22:58;2020-11-09 05:22:58
1235203;Name5203;FistName5203;1953-08-26;Ville15;Pays3;NS000005203;;+336##0469131;24;NomVoie705203;;#4736;Ville3;Pays1;2015-02-22 08:40:35;2015-02-22 08:40:35
1277406;Name47406;FistName47406;1945-10-26;Ville21;Pays2;NS000047406;;+336##0258547;64;NomVoie5747406;;#6474;Ville23;Pays3;2007-11-26 04:35:51;2007-11-26 04:35:51
1244854;Name14854;FistName14854;1992-08-07;Ville18;Pays1;NS000014854;;+336##0432400;42;NomVoie7114854;;#5268;Ville2;Pays1;2000-03-26 01:25:46;2000-03-26 01:25:46
1230149;Name149;FistName149;1932-08-02;Ville25;Pays2;NS000000149;;+336##0886253;94;NomVoie88149;;#7732;Ville22;Pays1;2005-01-25 04:34:43;2005-01-25 04:34:43
1253840;Name23840;FistName23840;1993-07-11;Ville1;Pays3;;;+336##0086920;18;NomVoie7523840;;#1759;Ville3;Pays1;2002-05-26 01:48:07;2002-05-26 01:48:07
1262772;Name32772;FistName32772;1999-05-08;Ville8;Pays1;NS000032772;;+336##0350048;28;NomVoie932772;;#4617;Ville8;Pays1;2007-04-13 12:11:48;2007-04-13 12:11:48
1254854;Name24854;FistName24854;1960-08-24;Ville12;Pays1;NS000024854;;+336##0710094;79;NomVoie124854;;#4372;Ville8;Pays1;2015-06-07 18:35:36;2015-06-07 18:35:36
1242913;Name12913;FistName12913;1974-04-18;Ville13;Pays2;NS000012913;;+336##0825371;89;NomVoie2912913;;#9025;Ville16;Pays2;2001-08-13 03:06:05;2001-08-13 03:06:05
1265547;Name35547;FistName35547;2014-10-17;Ville15;Pays1;NS000035547;;+336##0286638;7;NomVoie4035547;;#7761;Ville15;Pays1;2018-07-03 07:19:21;2018-07-03 07:19:21
1245372;Name15372;FistName15372;1954-09-25;Ville7;Pays2;NS000015372;;+336##0045931;63;NomVoie5115372;;#1460;Ville5;Pays2;2010-07-14 01:42:57;2010-07-14 01:42:57
1252479;Name22479;FistName22479;1933-04-19;Ville11;Pays2;NS000022479;;+336##0933664;95;NomVoie5522479;;#8301;Ville22;Pays3;1997-01-01 21:26:22;1997-01-01 21:26:22
1257081;Name27081;FistName27081;1988-09-08;Ville4;Pays2;NS000027081;;+336##0025498;83;NomVoie3127081;;#5885;Ville11;Pays1;2017-09-20 06:35:58;2017-09-20 06:35:58
1260625;Name30625;FistName30625;1992-03-25;Ville12;Pays2;NS000030625;;+336##0709523;13;NomVoie7030625;;#5640;Ville5;Pays1;2000-06-01 16:13:46;2000-06-01 16:13:46
1247738;Name17738;FistName17738;1986-08-17;Ville14;Pays2;NS000017738;;+336##0997891;70;NomVoie617738;;#2275;Ville11;Pays2;2004-06-02 16:29:58;2004-06-02 16:29:58
1274850;Name44850;FistName44850;1954-08-26;Ville7;Pays1;NS000044850;;+336##0933304;87;NomVoie5644850;;#7393;Ville2;Pays1;2013-04-16 18:18:14;2013-04-16 18:18:14
1249543;Name19543;FistName19543;1976-10-15;Ville22;Pays3;NS000019543;;+336##0992898;49;NomVoie2719543;;#3123;Ville3;Pays2;1997-05-12 19:24:07;1997-05-12 19:24:07
1275599;Name45599;FistName45599;2015-08-14;Ville6;Pays1;NS000045599;;+336##0816375;54;NomVoie5545599;;#1008;Ville2;Pays1;2012-04-17 13:24:04;2012-04-17 13:24:04
1250542;Name20542;FistName20542;1994-05-17;Ville6;Pays3;NS000020542;;+336##0541341;38;NomVoie5620542;;#0831;Ville21;Pays1;2007-03-25 15:53:59;2007-03-25 15:53:59
1266798;Name36798;FistName36798;1997-06-18;Ville19;Pays1;NS000036798;;+336##0344754;38;NomVoie8136798;;#8754;Ville1;Pays1;2007-02-09 16:08:05;2007-02-09 16:08:05
1258247;Name28247;FistName28247;1958-05-14;Ville15;Pays2;NS000028247;;+336##0067723;81;NomVoie6628247;;#1861;Ville7;Pays1;2007-06-26 07:37:21;2007-06-26 07:37:21
1260523;Name30523;FistName30523;1983-03-22;Ville19;Pays1;NS000030523;;+336##0593493;87;NomVoie2430523;;#8886;Ville7;Pays3;2007-01-14 06:14:47;2007-01-14 06:14:47
1259969;Name29969;FistName29969;1986-05-18;Ville12;Pays2;NS000029969;;+336##0361461;33;NomVoie4029969;;#3943;Ville19;Pays3;2023-03-04 09:41:56;2023-03-04 09:41:56
1248266;Name18266;FistName18266;1980-05-06;Ville5;Pays3;NS000018266;;+336##0640895;92;NomVoie1618266;;#2179;Ville11;Pays2;2011-10-23 13:36:50;2011-10-23 13:36:50
1260841;Name30841;FistName30841;1948-02-07;Ville11;Pays1;NS000030841;;+336##0257314;25;NomVoie9330841;;#4449;Ville2;Pays2;1998-01-04 17:40:31;1998-01-04 17:40:31
1256271;Name26271;FistName26271;1972-09-05;Ville16;Pays1;NS000026271;;+336##0334317;81;NomVoie326271;;#9519;Ville14;Pays3;2023-07-15 18:04:27;2023-07-15 18:04:27
1275417;Name45417;FistName45417;1936-11-12;Ville24;Pays1;NS000045417;;+336##0159864;77;NomVoie9145417;;#4280;Ville25;Pays2;2014-04-15 04:06:15;2014-04-15 04:06:15
1273666;Name43666;FistName43666;1955-09-22;Ville25;Pays1;NS000043666;;+336##0261605;29;NomVoie7043666;;#2173;Ville24;Pays1;1998-06-27 18:44:04;1998-06-27 18:44:04
1253434;Name23434;FistName23434;1981-03-12;Ville13;Pays3;NS000023434;;+336##0928268;69;NomVoie6623434;;#5881;Ville2;Pays4;2020-05-06 20:25:32;2020-05-06 20:25:32
1248528;Name18528;FistName18528;1996-02-07;Ville2;Pays2;NS000018528;;+336##0140832;60;NomVoie1318528;;#7569;Ville19;Pays2;2010-06-14 13:12:43;2010-06-14 13:12:43
1240383;Name10383;FistName10383;1943-02-24;Ville11;Pays1;NS000010383;;+336##0782355;37;NomVoie5410383;;#5598;Ville1;Pays2;2009-02-02 05:57:38;2009-02-02 05:57:38
1257275;Name27275;FistName27275;2016-11-19;Ville23;Pays3;NS000027275;;+336##0651707;31;NomVoie3327275;;#5027;Ville12;Pays2;2006-06-21 02:50:50;2006-06-21 02:50:50
1231602;Name1602;FistName1602;1977-01-16;Ville10;Pays3;NS000001602;;+336##0899427;75;NomVoie401602;;#9028;Ville10;Pays3;2014-09-19 19:50:21;2014-09-19 19:50:21
1241956;Name11956;FistName11956;1990-07-17;Ville17;Pays1;NS000011956;;+336##0290403;40;NomVoie9111956;;#9249;Ville2;Pays3;2020-05-03 11:47:41;2020-05-03 11:47:41
1252971;Name22971;FistName22971;1989-02-07;Ville7;Pays1;NS000022971;;+336##0895632;11;NomVoie6922971;;#2301;Ville18;Pays1;1998-07-05 02:45:44;1998-07-05 02:45:44
1260279;Name30279;FistName30279;1999-07-20;Ville21;Pays4;NS000030279;;+336##0562089;82;NomVoie230279;;#2501;Ville14;Pays2;1999-02-03 13:44:23;1999-02-03 13:44:23
1257525;Name27525;FistName27525;2000-10-05;Ville12;Pays1;NS000027525;;+336##0893486;63;NomVoie4027525;;#4422;Ville22;Pays3;2011-01-24 06:42:22;2011-01-24 06:42:22
1254440;Name24440;FistName24440;2006-10-06;Ville4;Pays3;NS000024440;;+336##0671461;80;NomVoie8724440;;#8478;Ville2;Pays2;2007-06-27 19:58:12;2007-06-27 19:58:12
1247677;Name17677;FistName17677;1976-11-14;Ville3;Pays2;NS000017677;;+336##0241107;54;NomVoie9617677;;#0135;Ville12;Pays2;2014-09-15 21:56:58;2014-09-15 21:56:58
1262270;Name32270;FistName32270;2016-06-26;Ville3;Pays1;NS000032270;;+336##0598791;73;NomVoie2832270;;#0748;Ville2;Pays1;2020-05-11 21:39:46;2020-05-11 21:39:46
1275168;Name45168;FistName45168;1975-06-03;Ville24;Pays3;NS000045168;;+336##0787792;55;NomVoie4745168;;#8741;Ville4;Pays1;2000-01-15 23:46:10;2000-01-15 23:46:10
1246787;Name16787;FistName16787;2004-02-21;Ville25;Pays1;NS000016787;;+336##0432238;54;NomVoie5416787;;#2325;Ville7;Pays1;2000-05-12 11:23:35;2000-05-12 11:23:35
1274374;Name44374;FistName44374;1953-08-01;Ville1;Pays1;NS000044374;;+336##0357627;26;NomVoie5344374;;#2717;Ville14;Pays1;1997-11-18 10:54:47;1997-11-18 10:54:47
1266890;Name36890;FistName36890;1993-10-09;Ville3;Pays2;NS000036890;;+336##0213343;3;NomVoie8636890;;#1665;Ville10;Pays3;2017-11-12 08:45:24;2017-11-12 08:45:24
1248395;Name18395;FistName18395;1988-02-10;Ville11;Pays2;NS000018395;;+336##0694532;28;NomVoie9518395;;#7834;Ville8;Pays3;2022-11-20 17:20:20;2022-11-20 17:20:20
1258887;Name28887;FistName28887;1969-04-27;Ville25;Pays1;;;+336##0927301;87;NomVoie9628887;;#6250;Ville13;Pays2;2018-05-26 12:37:55;2018-05-26 12:37:55
1255047;Name25047;FistName25047;1958-04-14;Ville23;Pays3;NS000025047;;+336##0485930;41;NomVoie3725047;;#6279;Ville25;Pays4;1998-09-18 06:05:28;1998-09-18 06:05:28
1265295;Name35295;FistName35295;1991-05-23;Ville10;Pays2;NS000035295;;+336##0495137;54;NomVoie935295;;#8919;Ville23;Pays1;1999-04-16 09:39:35;1999-04-16 09:39:35
1270434;Name40434;FistName40434;1955-01-15;Ville12;Pays3;NS000040434;;+336##0679173;16;NomVoie5840434;;#0398;Ville3;Pays1;1997-05-26 07:09:23;1997-05-26 07:09:23
1269575;Name39575;FistName39575;2009-08-19;Ville15;Pays2;NS000039575;;+336##0212861;5;NomVoie8539575;;#2378;Ville8;Pays5;2018-10-08 03:36:36;2018-10-08 03:36:36
1261851;Name31851;FistName31851;1986-03-17;Ville21;Pays1;NS000031851;;+336##0721672;29;NomVoie131851;;#6735;Ville5;Pays2;2013-01-20 19:13:19;2013-01-20 19:13:19
1262986;Name32986;FistName32986;1934-08-01;Ville18;Pays1;NS000032986;;+336##0248023;9;NomVoie532986;;#1576;Ville22;Pays1;2010-04-14 22:57:34;2010-04-14 22:57:34
1250338;Name20338;FistName20338;1995-09-02;Ville14;Pays4;NS000020338;;+336##0872996;83;NomVoie6020338;;#7657;Ville11;Pays2;2020-04-26 20:52:09;2020-04-26 20:52:09
1262325;Name32325;FistName32325;1970-10-14;Ville2;Pays3;NS000032325;;+336##0256684;19;NomVoie2632325;;#2279;Ville11;Pays2;2016-08-03 16:37:36;2016-08-03 16:37:36
1233207;Name3207;FistName3207;1936-05-22;Ville21;Pays1;NS000003207;;+336##0074201;75;NomVoie583207;;#4161;Ville9;Pays3;2012-03-07 06:30:32;2012-03-07 06:30:32
1273437;Name43437;FistName43437;1976-06-08;Ville17;Pays2;NS000043437;;+336##0017449;84;NomVoie1143437;;#2562;Ville11;Pays2;2004-11-01 21:04:07;2004-11-01 21:04:07
1276324;Name46324;FistName46324;1945-10-21;Ville18;Pays4;NS000046324;;+336##0503769;27;NomVoie1246324;;#4035;Ville6;Pays3;2003-11-14 16:30:59;2003-11-14 16:30:59
1261609;Name31609;FistName31609;1956-05-19;Ville23;Pays1;NS000031609;;+336##0403096;12;NomVoie3631609;;#8946;Ville24;Pays3;2015-11-17 09:38:58;2015-11-17 09:38:58
1272703;Name42703;FistName42703;1993-08-13;Ville25;Pays3;NS000042703;;+336##0979338;43;NomVoie9442703;;#8484;Ville17;Pays1;2015-04-27 03:01:54;2015-04-27 03:01:54
1267345;Name37345;FistName37345;2001-11-17;Ville16;Pays2;NS000037345;;+336##0097625;24;NomVoie4337345;;#5464;Ville20;Pays4;2018-08-12 23:10:55;2018-08-12 23:10:55
1277235;Name47235;FistName47235;1982-10-23;Ville24;Pays5;NS000047235;;+336##0839837;23;NomVoie4647235;;#6505;Ville6;Pays2;2009-09-06 11:32:33;2009-09-06 11:32:33
1232004;Name2004;FistName2004;1979-09-14;Ville19;Pays1;NS000002004;;+336##0803163;82;NomVoie542004;;#2657;Ville9;Pays3;2008-10-05 08:34:15;2008-10-05 08:34:15
1273382;Name43382;FistName43382;1988-01-15;Ville18;Pays1;NS000043382;;+336##0695659;36;NomVoie4543382;;#2591;Ville15;Pays3;2022-02-14 17:10:58;2022-02-14 17:10:58
1273937;Name43937;FistName43937;2009-09-05;Ville22;Pays1;NS000043937;;+336##0816945;58;NomVoie2243937;;#3400;Ville18;Pays1;2005-10-02 02:45:28;2005-10-02 02:45:28
1271996;Name41996;FistName41996;1966-06-11;Ville1;Pays2;NS000041996;;+336##0931607;67;NomVoie1041996;;#5017;Ville24;Pays2;2003-08-24 10:37:30;2003-08-24 10:37:30
1249737;Name19737;FistName19737;1958-02-10;Ville7;Pays1;NS000019737;;+336##0049492;19;NomVoie2519737;;#0520;Ville16;Pays2;2010-11-19 03:57:26;2010-11-19 03:57:26
1273906;Name43906;FistName43906;1938-10-27;Ville13;Pays4;NS000043906;;+336##0943154;81;NomVoie9643906;;#8756;Ville20;Pays1;2013-05-26 12:23:58;2013-05-26 12:23:58
1249630;Name19630;FistName19630;1992-02-19;Ville12;Pays2;NS000019630;;+336##0536427;29;NomVoie6419630;;#3748;Ville14;Pays1;1997-10-07 15:42:38;1997-10-07 15:42:38
1278168;Name48168;FistName48168;1975-10-07;Ville9;Pays2;NS000048168;;+336##0199905;16;NomVoie7848168;;#3950;Ville1;Pays2;2013-10-04 21:41:33;2013-10-04 21:41:33
1260713;Name30713;FistName30713;2011-03-02;Ville20;Pays2;NS000030713;;+336##0790849;54;NomVoie5930713;;#1992;Ville19;Pays1;2002-03-08 17:39:10;2002-03-08 17:39:10
1269252;Name39252;FistName39252;1980-04-22;Ville18;Pays2;NS000039252;;+336##0860937;73;NomVoie439252;;#0363;Ville18;Pays2;2018-10-21 02:15:46;2018-10-21 02:15:46
1256509;Name26509;FistName26509;1963-08-07;Ville9;Pays3;NS000026509;;+336##0201962;27;NomVoie2726509;;#4578;Ville1;Pays2;2002-06-03 20:37:07;2002-06-03 20:37:07
1268179;Name38179;FistName38179;1961-06-04;Ville15;Pays2;NS000038179;;+336##0987028;80;NomVoie5538179;;#2879;Ville15;Pays1;2010-09-13 02:15:13;2010-09-13 02:15:13
1237555;Name7555;FistName7555;2010-01-22;Ville14;Pays3;NS000007555;;+336##0040002;46;NomVoie577555;;#1245;Ville14;Pays2;2006-04-01 13:48:50;2006-04-01 13:48:50
1240027;Name10027;FistName10027;1964-11-12;Ville18;Pays1;NS000010027;;+336##0052452;38;NomVoie8310027;;#2428;Ville18;Pays2;2000-09-15 05:22:03;2000-09-15 05:22:03
1258036;Name28036;FistName28036;1948-06-24;Ville4;Pays1;;;+336##0135797;13;NomVoie9328036;;#9608;Ville19;Pays1;2010-07-23 04:17:55;2010-07-23 04:17:55
1259720;Name29720;FistName29720;1961-11-04;Ville8;Pays4;NS000029720;;+336##0402029;59;NomVoie5429720;;#3300;Ville25;Pays5;2020-10-15 16:16:55;2020-10-15 16:16:55
1260486;Name30486;FistName30486;1984-10-13;Ville22;Pays4;NS000030486;;+336##0796037;27;NomVoie930486;;#0680;Ville15;Pays3;2023-09-15 16:45:54;2023-09-15 16:45:54
1249341;Name19341;FistName19341;1935-06-22;Ville15;Pays1;NS000019341;;+336##0099258;59;NomVoie8619341;;#1925;Ville18;Pays2;2017-03-19 11:04:06;2017-03-19 11:04:06
1255700;Name25700;FistName25700;1974-07-20;Ville3;Pays2;NS000025700;;+336##0716110;8;NomVoie8325700;;#4241;Ville17;Pays4;2008-09-03 12:04:47;2008-09-03 12:04:47
1255301;Name25301;FistName25301;1976-07-06;Ville11;Pays3;NS000025301;;+336##0958119;89;NomVoie6825301;;#1774;Ville18;Pays2;2005-04-04 23:27:03;2005-04-04 23:27:03
1279192;Name49192;FistName49192;1937-09-22;Ville1;Pays1;NS000049192;;+336##0529942;74;NomVoie3749192;;#1798;Ville14;Pays1;2016-05-27 14:21:37;2016-05-27 14:21:37
1249298;Name19298;FistName19298;2014-08-12;Ville1;Pays2;NS000019298;;+336##0982585;44;NomVoie9019298;;#4301;Ville25;Pays2;2000-02-10 12:02:25;2000-02-10 12:02:25
1277659;Name47659;FistName47659;1955-01-23;Ville1;Pays3;NS000047659;;+336##0676071;51;NomVoie3947659;;#3359;Ville20;Pays1;2020-01-04 02:37:43;2020-01-04 02:37:43
1233781;Name3781;FistName3781;1965-11-05;Ville17;Pays1;NS000003781;;+336##0050925;65;NomVoie163781;;#5153;Ville11;Pays2;2006-05-20 18:54:45;2006-05-20 18:54:45
1237366;Name7366;FistName7366;1983-07-05;Ville9;Pays1;NS000007366;;+336##0539629;71;NomVoie447366;;#0782;Ville12;Pays1;2012-04-25 13:54:52;2012-04-25 13:54:52
1256099;Name26099;FistName26099;1936-07-23;Ville17;Pays2;NS000026099;;+336##0279227;82;NomVoie2226099;;#7323;Ville22;Pays1;1998-08-14 22:46:50;1998-08-14 22:46:50
1245465;Name15465;FistName15465;1940-10-04;Ville1;Pays2;NS000015465;;+336##0625329;47;NomVoie8115465;;#3660;Ville1;Pays1;2011-01-07 14:26:39;2011-01-07 14:26:39
1251239;Name21239;FistName21239;1940-04-22;Ville4;Pays2;NS000021239;;+336##0810293;72;NomVoie6621239;;#1909;Ville4;Pays1;1997-09-16 11:11:30;1997-09-16 11:11:30
1250749;Name20749;FistName20749;1948-05-20;Ville24;Pays3;NS000020749;;+336##0275844;67;NomVoie5420749;;#4092;Ville16;Pays1;2012-10-07 23:05:09;2012-10-07 23:05:09
1244729;Name14729;FistName14729;1987-07-27;Ville14;Pays2;NS000014729;;+336##0954628;50;NomVoie514729;;#2639;Ville13;Pays1;2011-02-08 14:07:07;2011-02-08 14:07:07
1250197;Name20197;FistName20197;1934-09-11;Ville1;Pays1;NS000020197;;+336##0896687;83;NomVoie6420197;;#5507;Ville20;Pays4;2005-10-27 17:03:36;2005-10-27 17:03:36
1246395;Name16395;FistName16395;1957-01-19;Ville20;Pays2;NS000016395;;+336##0162559;88;NomVoie116395;;#8517;Ville6;Pays2;2019-03-21 13:45:05;2019-03-21 13:45:05
1254580;Name24580;FistName24580;1948-08-19;Ville21;Pays1;NS000024580;;+336##0316019;41;NomVoie3424580;;#1499;Ville17;Pays3;2020-06-27 08:22:46;2020-06-27 08:22:46
1257538;Name27538;FistName27538;1953-05-17;Ville16;Pays3;NS000027538;;+336##0510971;41;NomVoie4027538;;#1748;Ville17;Pays1;1997-07-21 19:01:31;1997-07-21 19:01:31
1278886;Name48886;FistName48886;1945-09-09;Ville11;Pays4;NS000048886;;+336##0417957;10;NomVoie5348886;;#4714;Ville13;Pays2;2000-03-14 03:53:25;2000-03-14 03:53:25
1262675;Name32675;FistName32675;2017-05-03;Ville11;Pays1;;;+336##0989586;39;NomVoie1032675;;#3526;Ville16;Pays1;2005-01-06 07:47:33;2005-01-06 07:47:33
1258587;Name28587;FistName28587;2008-08-14;Ville17;Pays3;NS000028587;;+336##0851053;86;NomVoie528587;;#4882;Ville4;Pays2;2019-05-20 04:04:47;2019-05-20 04:04:47
1271124;Name41124;FistName41124;1991-07-12;Ville10;Pays4;NS000041124;;+336##0332981;22;NomVoie6141124;;#0207;Ville12;Pays2;2023-07-10 03:41:18;2023-07-10 03:41:18
1237142;Name7142;FistName7142;1997-08-11;Ville14;Pays2;NS000007142;;+336##0141915;95;NomVoie467142;;#7951;Ville20;Pays2;2015-08-25 13:02:11;2015-08-25 13:02:11
1232723;Name2723;FistName2723;1933-06-06;Ville8;Pays4;NS000002723;;+336##0369876;42;NomVoie932723;;#0950;Ville18;Pays4;2012-01-21 20:03:49;2012-01-21 20:03:49
1276635;Name46635;FistName46635;1958-04-19;Ville12;Pays1;NS000046635;;+336##0179647;87;NomVoie2146635;;#4751;Ville22;Pays2;2004-11-23 21:50:27;2004-11-23 21:50:27
1268501;Name38501;FistName38501;1957-05-04;Ville15;Pays1;NS000038501;;+336##0545356;44;NomVoie9638501;;#4453;Ville23;Pays4;2016-02-04 06:49:31;2016-02-04 06:49:31
1236719;Name6719;FistName6719;1963-01-07;Ville20;Pays2;NS000006719;;+336##0822867;10;NomVoie126719;;#0741;Ville10;Pays1;2010-08-09 04:16:02;2010-08-09 04:16:02
1254872;Name24872;FistName24872;1984-01-18;Ville13;Pays3;NS000024872;;+336##0868712;93;NomVoie2324872;;#1929;Ville3;Pays2;2013-01-17 16:13:17;2013-01-17 16:13:17
1252522;Name22522;FistName22522;2006-04-06;Ville10;Pays1;NS000022522;;+336##0723063;71;NomVoie9422522;;#6772;Ville3;Pays3;2012-11-21 03:06:38;2012-11-21 03:06:38
1278414;Name48414;FistName48414;1930-04-25;Ville10;Pays1;NS000048414;;+336##0351586;56;NomVoie9848414;;#3607;Ville19;Pays4;1998-03-09 17:25:46;1998-03-09 17:25:46
1252878;Name22878;FistName22878;1990-08-21;Ville15;Pays3;NS000022878;;+336##0005276;84;NomVoie7722878;;#0443;Ville10;Pays2;2005-05-18 07:39:02;2005-05-18 07:39:02
1256353;Name26353;FistName26353;2003-07-08;Ville11;Pays2;NS000026353;;+336##0776029;46;NomVoie8426353;;#5213;Ville8;Pays1;2016-08-23 10:31:11;2016-08-23 10:31:11
1275535;Name45535;FistName45535;1951-08-15;Ville6;Pays3;NS000045535;;+336##0373459;15;NomVoie2145535;;#7364;Ville22;Pays3;2018-07-04 10:15:38;2018-07-04 10:15:38
1266511;Name36511;FistName36511;1984-05-19;Ville2;Pays1;NS000036511;;+336##0923940;17;NomVoie7036511;;#4092;Ville25;Pays2;1999-02-07 08:56:57;1999-02-07 08:56:57
1236076;Name6076;FistName6076;1955-04-02;Ville2;Pays1;NS000006076;;+336##0012889;52;NomVoie446076;;#2496;Ville7;Pays2;2019-11-03 15:11:02;2019-11-03 15:11:02
1261751;Name31751;FistName31751;1953-10-26;Ville18;Pays1;NS000031751;;+336##0832378;56;NomVoie2531751;;#9413;Ville15;Pays1;2007-01-22 16:01:32;2007-01-22 16:01:32
1279392;Name49392;FistName49392;2008-05-21;Ville3;Pays1;NS000049392;;+336##0054898;23;NomVoie449392;;#2911;Ville25;Pays3;1997-01-25 20:29:27;1997-01-25 20:29:27
1278549;Name48549;FistName48549;1933-06-09;Ville15;Pays1;NS000048549;;+336##0980355;58;NomVoie7448549;;#6511;Ville12;Pays2;2013-09-02 12:18:30;2013-09-02 12:18:30
1237882;Name7882;FistName7882;1972-06-04;Ville21;Pays1;NS000007882;;+336##0666674;59;NomVoie47882;;#9522;Ville25;Pays1;2023-05-12 05:33:25;2023-05-12 05:33:25
1237466;Name7466;FistName7466;1972-03-25;Ville21;Pays4;NS000007466;;+336##0462350;31;NomVoie997466;;#4861;Ville1;Pays3;2015-09-15 02:48:24;2015-09-15 02:48:24
1239014;Name9014;FistName9014;1967-03-15;Ville9;Pays2;NS000009014;;+336##0877498;62;NomVoie489014;;#1547;Ville5;Pays1;2013-11-22 17:15:27;2013-11-22 17:15:27
1252943;Name22943;FistName22943;1931-01-09;Ville13;Pays2;NS000022943;;+336##0143010;11;NomVoie9222943;;#5357;Ville19;Pays2;2003-07-06 21:53:19;2003-07-06 21:53:19
1266017;Name36017;FistName36017;2007-06-11;Ville5;Pays2;NS000036017;;+336##0704656;31;NomVoie2236017;;#8891;Ville2;Pays1;2009-08-13 07:20:10;2009-08-13 07:20:10
