ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1263640;Name33640;FistName33640;1937-04-18;Ville21;Pays3;NS000033640;;+336##0939565;43;NomVoie9733640;;#4539;Ville3;Pays1;2018-11-17 21:23:55;2018-11-17 21:23:55
1252673;Name22673;FistName22673;1953-07-14;Ville2;Pays1;NS000022673;;+336##0400729;79;NomVoie9322673;;#2716;Ville5;Pays1;2015-05-21 05:51:26;2015-05-21 05:51:26
1252641;Name22641;FistName22641;1960-09-16;Ville19;Pays1;NS000022641;;+336##0865581;47;NomVoie3122641;;#6634;Ville16;Pays1;2007-02-21 05:40:30;2007-02-21 05:40:30
1253338;Name23338;FistName23338;1964-06-03;Ville21;Pays3;NS000023338;;+336##0773372;47;NomVoie3923338;;#8255;Ville5;Pays1;2014-11-23 01:45:17;2014-11-23 01:45:17
1236849;Name6849;FistName6849;1977-02-16;Ville3;Pays1;NS000006849;;+336##0605409;66;NomVoie46849;;#0149;Ville3;Pays1;2020-03-18 01:09:33;2020-03-18 01:09:33
1273907;Name43907;FistName43907;1939-10-08;Ville2;Pays2;NS000043907;;+336##0226895;15;NomVoie4143907;;#3455;Ville4;Pays2;2006-03-09 23:09:42;2006-03-09 23:09:42
1273749;Name43749;FistName43749;1988-06-11;Ville7;Pays2;NS000043749;;+336##0696836;99;NomVoie1443749;;#5406;Ville19;Pays1;2005-04-11 17:39:38;2005-04-11 17:39:38
1270837;Name40837;FistName40837;1950-08-03;Ville18;Pays1;NS000040837;;+336##0543341;85;NomVoie3540837;;#5436;Ville13;Pays1;2001-01-01 02:28:44;2001-01-01 02:28:44
1271018;Name41018;FistName41018;1986-09-19;Ville14;Pays1;NS000041018;;+336##0133457;25;NomVoie3341018;;#7832;Ville3;Pays2;2018-04-22 06:06:48;2018-04-22 06:06:48
1258115;Name28115;FistName28115;1984-01-21;Ville18;Pays2;NS000028115;;+336##0313837;45;NomVoie6028115;;#1340;Ville15;Pays1;1998-07-20 12:04:01;1998-07-20 12:04:01
1247493;Name17493;FistName17493;1974-09-08;Ville1;Pays4;NS000017493;;+336##0465769;13;NomVoie9317493;;#1169;Ville22;Pays1;2008-11-12 22:43:16;2008-11-12 22:43:16
1270249;Name40249;FistName40249;1977-06-20;Ville21;Pays1;NS000040249;;+336##0737009;18;NomVoie5640249;;#8418;Ville3;Pays2;2020-07-16 12:56:27;2020-07-16 12:56:27
1260437;Name30437;FistName30437;1946-02-06;Ville5;Pays2;NS000030437;;+336##0750263;71;NomVoie1030437;;#6323;Ville20;Pays1;2000-02-19 13:59:54;2000-02-19 13:59:54
1275910;Name45910;FistName45910;2007-09-11;Ville8;Pays2;NS000045910;;+336##0627652;74;NomVoie8845910;;#9099;Ville13;Pays3;2017-07-19 08:19:53;2017-07-19 08:19:53
1236836;Name6836;FistName6836;1979-11-06;Ville4;Pays2;NS000006836;;+336##0423031;97;NomVoie886836;;#3994;Ville4;Pays1;2002-03-17 11:59:33;2002-03-17 11:59:33
1277325;Name47325;FistName47325;1935-03-04;Ville18;Pays2;NS000047325;;+336##0669065;86;NomVoie4747325;;#7520;Ville13;Pays2;2019-05-19 14:45:07;2019-05-19 14:45:07
1260510;Name30510;FistName30510;1979-04-21;Ville21;Pays2;NS000030510;;+336##0338325;45;NomVoie3230510;;#9367;Ville2;Pays1;2022-05-08 16:05:16;2022-05-08 16:05:16
1252534;Name22534;FistName22534;1932-03-15;Ville16;Pays2;NS000022534;;+336##0592149;9;NomVoie8222534;;#5206;Ville24;Pays2;2022-04-20 23:32:25;2022-04-20 23:32:25
1250803;Name20803;FistName20803;1935-03-10;Ville9;Pays2;NS000020803;;+336##0236912;75;NomVoie2820803;;#4188;Ville6;Pays1;2001-08-06 10:05:18;2001-08-06 10:05:18
1276260;Name46260;FistName46260;1955-10-20;Ville13;Pays2;NS000046260;;+336##0254619;36;NomVoie7146260;;#2531;Ville22;Pays2;2001-02-20 19:34:15;2001-02-20 19:34:15
1245816;Name15816;FistName15816;1941-03-10;Ville18;Pays1;NS000015816;;+336##0031627;10;NomVoie1715816;;#7319;Ville15;Pays1;2012-07-18 14:12:19;2012-07-18 14:12:19
1265405;Name35405;FistName35405;1970-01-13;Ville7;Pays2;NS000035405;;+336##0978440;85;NomVoie4035405;;#7621;Ville15;Pays3;2022-08-18 15:59:40;2022-08-18 15:59:40
1257336;Name27336;FistName27336;1965-06-13;Ville18;Pays1;NS000027336;;+336##0328568;58;NomVoie1227336;;#7046;Ville18;Pays3;1997-02-14 04:29:37;1997-02-14 04:29:37
1258786;Name28786;FistName28786;1954-01-09;Ville15;Pays2;NS000028786;;+336##0866498;81;NomVoie328786;;#5859;Ville3;Pays1;1997-09-24 16:14:24;1997-09-24 16:14:24
1269374;Name39374;FistName39374;1946-08-03;Ville14;Pays1;NS000039374;;+336##0667014;40;NomVoie5639374;;#7098;Ville23;Pays1;2013-01-20 19:40:52;2013-01-20 19:40:52
1265319;Name35319;FistName35319;1979-10-20;Ville4;Pays1;NS000035319;;+336##0748687;61;NomVoie8735319;;#0214;Ville19;Pays1;2012-04-09 14:25:51;2012-04-09 14:25:51
1267717;Name37717;FistName37717;2012-01-02;Ville15;Pays2;NS000037717;;+336##0621775;68;NomVoie1137717;;#1653;Ville9;Pays4;1999-02-24 04:21:30;1999-02-24 04:21:30
1243693;Name13693;FistName13693;1979-02-10;Ville4;Pays1;NS000013693;;+336##0737621;70;NomVoie1113693;;#2666;Ville12;Pays2;2006-09-10 05:32:32;2006-09-10 05:32:32
1251663;Name21663;FistName21663;1996-07-22;Ville5;Pays2;NS000021663;;+336##0320590;14;NomVoie2121663;;#7107;Ville10;Pays2;2018-09-24 13:40:50;2018-09-24 13:40:50
1265370;Name35370;FistName35370;1988-10-05;Ville17;Pays2;NS000035370;;+336##0829223;53;NomVoie7535370;;#7237;Ville13;Pays2;2004-07-11 21:01:20;2004-07-11 21:01:20
1274247;Name44247;FistName44247;1995-04-12;Ville12;Pays2;NS000044247;;+336##0418380;64;NomVoie8944247;;#2474;Ville10;Pays1;1999-05-03 21:30:04;1999-05-03 21:30:04
1266206;Name36206;FistName36206;1994-10-06;Ville5;Pays5;NS000036206;;+336##0161864;73;NomVoie336206;;#1666;Ville18;Pays2;2002-04-04 02:45:24;2002-04-04 02:45:24
1230832;Name832;FistName832;1937-06-06;Ville18;Pays1;NS000000832;;+336##0900813;12;NomVoie18832;;#5699;Ville25;Pays1;2000-11-08 13:06:09;2000-11-08 13:06:09
1236377;Name6377;FistName6377;1949-01-06;Ville5;Pays3;NS000006377;;+336##0805518;93;NomVoie526377;;#7874;Ville10;Pays3;2020-06-13 04:19:44;2020-06-13 04:19:44
1258073;Name28073;FistName28073;1989-08-24;Ville21;Pays2;NS000028073;;+336##0135450;4;NomVoie1928073;;#9371;Ville8;Pays2;2017-06-21 21:49:40;2017-06-21 21:49:40
1253853;Name23853;FistName23853;1955-11-07;Ville17;Pays2;NS000023853;;+336##0338311;25;NomVoie5023853;;#2792;Ville17;Pays3;2023-07-15 04:59:36;2023-07-15 04:59:36
1274713;Name44713;FistName44713;1955-04-18;Ville20;Pays4;NS000044713;;+336##0643976;91;NomVoie4344713;;#1875;Ville8;Pays1;2006-03-18 23:23:57;2006-03-18 23:23:57
1265576;Name35576;FistName35576;1957-03-07;Ville9;Pays3;NS000035576;;+336##0536594;34;NomVoie6935576;;#6138;Ville7;Pays2;2013-04-02 23:07:44;2013-04-02 23:07:44
1261614;Name31614;FistName31614;1969-06-06;Ville13;Pays2;NS000031614;;+336##0782866;76;NomVoie8731614;;#4562;Ville5;Pays1;2012-02-06 22:24:57;2012-02-06 22:24:57
1265982;Name35982;FistName35982;1984-05-10;Ville19;Pays2;NS000035982;;+336##0253713;47;NomVoie4035982;;#8682;Ville1;Pays1;2002-02-05 16:42:29;2002-02-05 16:42:29
1245200;Name15200;FistName15200;1954-03-25;Ville19;Pays1;NS000015200;;+336##0749691;75;NomVoie8115200;;#6587;Ville22;Pays2;2019-06-14 14:10:30;2019-06-14 14:10:30
1252124;Name22124;FistName22124;1952-06-22;Ville21;Pays2;NS000022124;;+336##0472152;59;NomVoie6822124;;#3681;Ville3;Pays5;2019-06-20 23:49:19;2019-06-20 23:49:19
1270658;Name40658;FistName40658;1943-02-13;Ville5;Pays3;NS000040658;;+336##0847018;87;NomVoie3240658;;#0976;Ville16;Pays1;2018-05-18 23:56:02;2018-05-18 23:56:02
1240633;Name10633;FistName10633;2016-05-19;Ville16;Pays2;NS000010633;;+336##0389236;94;NomVoie9610633;;#2110;Ville2;Pays3;2000-10-07 01:59:50;2000-10-07 01:59:50
1246065;Name16065;FistName16065;1963-06-19;Ville1;Pays1;NS000016065;;+336##0233606;15;NomVoie9516065;;#9347;Ville15;Pays2;2022-01-04 06:43:40;2022-01-04 06:43:40
1269832;Name39832;FistName39832;1941-09-22;Ville4;Pays3;NS000039832;;+336##0391653;69;NomVoie8039832;;#5851;Ville6;Pays1;1999-07-10 13:54:10;1999-07-10 13:54:10
1234421;Name4421;FistName4421;2013-11-06;Ville12;Pays3;NS000004421;;+336##0239182;6;NomVoie274421;;#3015;Ville9;Pays1;2007-10-09 08:54:25;2007-10-09 08:54:25
1253794;Name23794;FistName23794;1989-04-21;Ville5;Pays2;NS000023794;;+336##0861523;72;NomVoie8123794;;#4112;Ville2;Pays1;2005-11-01 23:28:12;2005-11-01 23:28:12
1251061;Name21061;FistName21061;1944-10-03;Ville8;Pays3;NS000021061;;+336##0851142;21;NomVoie3021061;;#4744;Ville24;Pays1;2004-05-14 23:35:46;2004-05-14 23:35:46
1252546;Name22546;FistName22546;1988-09-18;Ville15;Pays2;NS000022546;;+336##0729605;47;NomVoie2822546;;#9047;Ville25;Pays2;2007-07-07 16:32:03;2007-07-07 16:32:03
1249535;Name19535;FistName19535;1993-11-12;Ville11;Pays1;NS000019535;;+336##0843570;91;NomVoie3419535;;#0510;Ville12;Pays2;2011-04-24 04:13:50;2011-04-24 04:13:50
1235949;Name5949;FistName5949;1936-02-19;Ville17;Pays3;NS000005949;;+336##0609461;83;NomVoie115949;;#2436;Ville23;Pays2;2020-10-12 19:20:18;2020-10-12 19:20:18
1253546;Name23546;FistName23546;1982-04-09;Ville24;Pays1;NS000023546;;+336##0310813;62;NomVoie223546;;#9519;Ville25;Pays2;2019-03-04 11:17:57;2019-03-04 11:17:57
1263898;Name33898;FistName33898;1977-08-24;Ville23;Pays1;NS000033898;;+336##0795468;79;NomVoie2233898;;#1572;Ville15;Pays2;2003-11-12 02:51:57;2003-11-12 02:51:57
1241822;Name11822;FistName11822;1967-06-24;Ville17;Pays1;NS000011822;;+336##0574508;35;NomVoie4711822;;#4381;Ville15;Pays2;2002-06-22 02:51:31;2002-06-22 02:51:31
1239614;Name9614;FistName9614;1949-02-24;Ville8;Pays2;NS000009614;;+336##0406372;31;NomVoie09614;;#0001;Ville24;Pays4;2000-07-12 10:24:13;2000-07-12 10:24:13
1247596;Name17596;FistName17596;1967-04-08;Ville8;Pays2;NS000017596;;+336##0113638;81;NomVoie1017596;;#1141;Ville6;Pays1;1998-02-21 20:41:11;1998-02-21 20:41:11
1277855;Name47855;FistName47855;1964-07-16;Ville20;Pays1;NS000047855;;+336##0244137;13;NomVoie7647855;;#5130;Ville14;Pays2;2003-04-25 18:43:13;2003-04-25 18:43:13
1249865;Name19865;FistName19865;1960-03-16;Ville12;Pays3;NS000019865;;+336##0912049;41;NomVoie8119865;;#7099;Ville2;Pays1;2014-10-05 04:31:16;2014-10-05 04:31:16
1239096;Name9096;FistName9096;1950-06-09;Ville7;Pays3;;;+336##0837619;10;NomVoie559096;;#0153;Ville23;Pays2;2007-01-04 15:53:52;2007-01-04 15:53:52
1250205;Name20205;FistName20205;2009-06-15;Ville14;Pays2;NS000020205;;+336##0009701;18;NomVoie9820205;;#3555;Ville8;Pays2;2006-06-26 06:19:18;2006-06-26 06:19:18
1278619;Name48619;FistName48619;2007-03-16;Ville16;Pays2;NS000048619;;+336##0596683;62;NomVoie9948619;;#0094;Ville4;Pays4;2023-09-12 14:45:56;2023-09-12 14:45:56
1233914;Name3914;FistName3914;1962-04-24;Ville5;Pays1;NS000003914;;+336##0934859;9;NomVoie913914;;#7002;Ville15;Pays3;2004-04-20 20:12:24;2004-04-20 20:12:24
1237794;Name7794;FistName7794;1979-10-06;Ville19;Pays2;NS000007794;;+336##0607876;35;NomVoie217794;;#3771;Ville7;Pays2;2022-01-22 06:37:47;2022-01-22 06:37:47
1241202;Name11202;FistName11202;1952-09-12;Ville20;Pays1;NS000011202;;+336##0323024;8;NomVoie5911202;;#9381;Ville14;Pays2;2018-03-04 22:57:58;2018-03-04 22:57:58
1278437;Name48437;FistName48437;1960-01-10;Ville19;Pays2;NS000048437;;+336##0644891;69;NomVoie6448437;;#7348;Ville14;Pays3;2014-02-27 09:54:05;2014-02-27 09:54:05
1278902;Name48902;FistName48902;2003-06-02;Ville9;Pays4;NS000048902;;+336##0161701;99;NomVoie7648902;;#1688;Ville25;Pays2;2022-11-09 01:31:28;2022-11-09 01:31:28
1248012;Name18012;FistName18012;1989-10-25;Ville11;Pays2;NS000018012;;+336##0601407;13;NomVoie1818012;;#3708;Ville16;Pays1;2004-10-16 23:30:56;2004-10-16 23:30:56
1244376;Name14376;FistName14376;1973-10-12;Ville19;Pays1;NS000014376;;+336##0841867;48;NomVoie5014376;;#1465;Ville24;Pays4;2005-01-24 18:26:03;2005-01-24 18:26:03
1269451;Name39451;FistName39451;1988-10-19;Ville22;Pays3;NS000039451;;+336##0167269;76;NomVoie9339451;;#0957;Ville5;Pays1;2003-11-15 04:32:58;2003-11-15 04:32:58
1271740;Name41740;FistName41740;2013-10-14;Ville5;Pays2;NS000041740;;+336##0767145;36;NomVoie9941740;;#3815;Ville14;Pays1;2001-06-22 16:01:45;2001-06-22 16:01:45
1235912;Name5912;FistName5912;1981-09-09;Ville24;Pays1;NS000005912;;+336##0562166;99;NomVoie585912;;#1036;Ville5;Pays2;2009-08-09 23:21:17;2009-08-09 23:21:17
1241363;Name11363;FistName11363;1998-01-04;Ville23;Pays1;NS000011363;;+336##0920086;86;NomVoie8611363;;#9774;Ville12;Pays1;1998-02-06 07:02:57;1998-02-06 07:02:57
1239036;Name9036;FistName9036;1959-04-16;Ville22;Pays1;NS000009036;;+336##0229070;84;NomVoie839036;;#5291;Ville22;Pays1;2003-05-20 05:56:49;2003-05-20 05:56:49
1250767;Name20767;FistName20767;1939-02-13;Ville19;Pays2;NS000020767;;+336##0413901;11;NomVoie7520767;;#3886;Ville6;Pays2;2013-06-26 05:21:32;2013-06-26 05:21:32
1243263;Name13263;FistName13263;1977-11-21;Ville2;Pays2;NS000013263;;+336##0047131;5;NomVoie5513263;;#3971;Ville14;Pays1;2021-03-11 02:31:16;2021-03-11 02:31:16
1278072;Name48072;FistName48072;1964-08-21;Ville6;Pays1;NS000048072;;+336##0490115;73;NomVoie8648072;;#7994;Ville18;Pays1;2018-02-19 05:25:06;2018-02-19 05:25:06
1269019;Name39019;FistName39019;1940-09-22;Ville7;Pays1;NS000039019;;+336##0721647;32;NomVoie6939019;;#0263;Ville14;Pays1;2017-01-21 02:54:20;2017-01-21 02:54:20
1273905;Name43905;FistName43905;1956-07-04;Ville12;Pays2;NS000043905;;+336##0799060;13;NomVoie6443905;;#4171;Ville7;Pays2;2023-09-21 06:53:28;2023-09-21 06:53:28
1245854;Name15854;FistName15854;1930-09-14;Ville21;Pays1;NS000015854;;+336##0419722;34;NomVoie6115854;;#8038;Ville9;Pays1;2008-10-25 14:05:05;2008-10-25 14:05:05
1249849;Name19849;FistName19849;1976-06-06;Ville12;Pays1;NS000019849;;+336##0997099;23;NomVoie7219849;;#6179;Ville2;Pays3;2020-01-02 16:04:44;2020-01-02 16:04:44
1230947;Name947;FistName947;1980-09-09;Ville8;Pays5;NS000000947;;+336##0326357;71;NomVoie56947;;#0820;Ville18;Pays2;1997-11-05 01:24:28;1997-11-05 01:24:28
1267828;Name37828;FistName37828;2002-01-06;Ville24;Pays2;NS000037828;;+336##0036680;53;NomVoie1637828;;#3263;Ville22;Pays1;2009-01-24 04:14:42;2009-01-24 04:14:42
1238294;Name8294;FistName8294;1981-05-11;Ville14;Pays1;NS000008294;;+336##0213226;61;NomVoie858294;;#6628;Ville16;Pays1;1997-05-07 15:34:12;1997-05-07 15:34:12
1260275;Name30275;FistName30275;1941-01-06;Ville9;Pays2;NS000030275;;+336##0214973;99;NomVoie230275;;#4687;Ville25;Pays2;2014-03-14 20:28:42;2014-03-14 20:28:42
1250433;Name20433;FistName20433;1961-03-10;Ville5;Pays1;NS000020433;;+336##0411833;69;NomVoie2920433;;#8092;Ville6;Pays2;2003-06-21 04:23:20;2003-06-21 04:23:20
1246981;Name16981;FistName16981;2009-05-25;Ville4;Pays2;NS000016981;;+336##0039046;27;NomVoie2916981;;#9710;Ville24;Pays3;1998-11-18 07:08:14;1998-11-18 07:08:14
1247476;Name17476;FistName17476;1946-04-14;Ville9;Pays1;NS000017476;;+336##0043592;54;NomVoie7217476;;#0264;Ville19;Pays1;2021-07-15 21:14:42;2021-07-15 21:14:42
1278447;Name48447;FistName48447;2001-08-12;Ville2;Pays1;NS000048447;;+336##0538458;95;NomVoie948447;;#6745;Ville10;Pays1;2018-06-18 09:17:49;2018-06-18 09:17:49
1231441;Name1441;FistName1441;1997-05-06;Ville5;Pays2;NS000001441;;+336##0046664;61;NomVoie681441;;#1581;Ville4;Pays2;1997-06-27 14:14:01;1997-06-27 14:14:01
1279313;Name49313;FistName49313;1930-11-22;Ville10;Pays2;NS000049313;;+336##0018617;18;NomVoie2549313;;#8268;Ville1;Pays2;1999-03-19 18:42:55;1999-03-19 18:42:55
1279178;Name49178;FistName49178;1992-11-21;Ville8;Pays3;NS000049178;;+336##0502034;82;NomVoie5849178;;#6769;Ville17;Pays3;1999-07-06 11:28:57;1999-07-06 11:28:57
1239668;Name9668;FistName9668;2006-11-27;Ville19;Pays1;NS000009668;;+336##0158602;50;NomVoie429668;;#9012;Ville6;Pays4;2009-06-16 22:39:12;2009-06-16 22:39:12
1246354;Name16354;FistName16354;1952-03-01;Ville25;Pays2;NS000016354;;+336##0053292;56;NomVoie3616354;;#7566;Ville6;Pays2;2019-09-08 16:28:32;2019-09-08 16:28:32
1264257;Name34257;FistName34257;1986-09-13;Ville6;Pays5;NS000034257;;+336##0596258;96;NomVoie2134257;;#0873;Ville6;Pays3;2012-10-23 06:35:45;2012-10-23 06:35:45
1235477;Name5477;FistName5477;1955-05-17;Ville7;Pays1;NS000005477;;+336##0566756;67;NomVoie505477;;#3885;Ville12;Pays3;2000-07-15 10:41:20;2000-07-15 10:41:20
1233156;Name3156;FistName3156;1982-03-06;Ville7;Pays1;NS000003156;;+336##0313871;65;NomVoie73156;;#7434;Ville4;Pays1;2012-01-02 01:09:48;2012-01-02 01:09:48
1262133;Name32133;FistName32133;1965-07-13;Ville24;Pays3;NS000032133;;+336##0305318;9;NomVoie9332133;;#1476;Ville9;Pays2;1997-11-16 21:49:04;1997-11-16 21:49:04
1253581;Name23581;FistName23581;1958-06-13;Ville13;Pays1;NS000023581;;+336##0116674;60;NomVoie6723581;;#9384;Ville2;Pays2;2021-06-18 18:40:07;2021-06-18 18:40:07
1238522;Name8522;FistName8522;2003-01-07;Ville15;Pays1;NS000008522;;+336##0631847;55;NomVoie368522;;#8524;Ville19;Pays3;2023-02-15 09:27:26;2023-02-15 09:27:26
1276126;Name46126;FistName46126;1934-01-22;Ville12;Pays2;NS000046126;;+336##0515812;66;NomVoie6446126;;#4886;Ville13;Pays1;2020-10-26 10:26:59;2020-10-26 10:26:59
1231354;Name1354;FistName1354;2013-07-11;Ville24;Pays1;NS000001354;;+336##0306088;35;NomVoie331354;;#1359;Ville1;Pays1;2012-04-19 05:02:33;2012-04-19 05:02:33
1265739;Name35739;FistName35739;1947-05-17;Ville3;Pays4;NS000035739;;+336##0468402;35;NomVoie7935739;;#0427;Ville10;Pays2;2014-09-09 05:07:07;2014-09-09 05:07:07
1264724;Name34724;FistName34724;1981-10-08;Ville10;Pays2;NS000034724;;+336##0785157;9;NomVoie9834724;;#0861;Ville1;Pays5;2007-01-17 15:32:20;2007-01-17 15:32:20
1255504;Name25504;FistName25504;1937-06-22;Ville24;Pays2;NS000025504;;+336##0843502;54;NomVoie525504;;#3649;Ville9;Pays5;2006-11-10 06:15:24;2006-11-10 06:15:24
1242932;Name12932;FistName12932;2008-02-03;Ville6;Pays2;NS000012932;;+336##0349240;25;NomVoie4712932;;#4544;Ville9;Pays4;2014-03-01 19:56:13;2014-03-01 19:56:13
1242423;Name12423;FistName12423;2009-05-17;Ville25;Pays2;NS000012423;;+336##0720495;26;NomVoie1012423;;#9197;Ville4;Pays3;2001-11-07 07:20:41;2001-11-07 07:20:41
1249243;Name19243;FistName19243;1996-02-26;Ville9;Pays5;NS000019243;;+336##0220307;63;NomVoie2019243;;#9555;Ville24;Pays4;2000-02-22 11:39:13;2000-02-22 11:39:13
1241116;Name11116;FistName11116;1978-02-24;Ville8;Pays2;NS000011116;;+336##0191361;32;NomVoie7011116;;#3344;Ville6;Pays2;2004-02-18 01:39:16;2004-02-18 01:39:16
1274009;Name44009;FistName44009;1936-11-06;Ville23;Pays1;NS000044009;;+336##0480832;63;NomVoie344009;;#8177;Ville15;Pays3;2010-10-26 15:13:21;2010-10-26 15:13:21
1252309;Name22309;FistName22309;1937-08-14;Ville3;Pays1;NS000022309;;+336##0179059;41;NomVoie8922309;;#8150;Ville25;Pays1;2021-10-21 15:04:33;2021-10-21 15:04:33
1263448;Name33448;FistName33448;1994-02-21;Ville8;Pays3;NS000033448;;+336##0290713;91;NomVoie3633448;;#4504;Ville13;Pays3;2004-04-27 02:45:39;2004-04-27 02:45:39
1249226;Name19226;FistName19226;1985-04-14;Ville5;Pays1;NS000019226;;+336##0081889;16;NomVoie7719226;;#1826;Ville7;Pays1;2003-08-25 08:26:59;2003-08-25 08:26:59
1239960;Name9960;FistName9960;1989-01-01;Ville17;Pays5;NS000009960;;+336##0032300;69;NomVoie279960;;#9015;Ville5;Pays3;2012-03-01 09:28:37;2012-03-01 09:28:37
1279427;Name49427;FistName49427;1945-09-15;Ville22;Pays2;NS000049427;;+336##0135790;67;NomVoie6549427;;#9335;Ville16;Pays1;2001-03-25 12:49:24;2001-03-25 12:49:24
1238799;Name8799;FistName8799;2001-09-08;Ville3;Pays2;NS000008799;;+336##0256603;51;NomVoie978799;;#1966;Ville24;Pays3;2023-10-24 18:55:05;2023-10-24 18:55:05
1235017;Name5017;FistName5017;1964-01-07;Ville19;Pays3;NS000005017;;+336##0822587;31;NomVoie685017;;#1723;Ville13;Pays2;2006-09-15 05:36:25;2006-09-15 05:36:25
1273365;Name43365;FistName43365;1983-07-21;Ville15;Pays1;NS000043365;;+336##0283283;57;NomVoie4643365;;#1484;Ville11;Pays1;2007-08-08 12:33:52;2007-08-08 12:33:52
1233696;Name3696;FistName3696;1956-08-08;Ville24;Pays1;NS000003696;;+336##0685377;38;NomVoie293696;;#2034;Ville2;Pays2;2005-06-11 03:48:59;2005-06-11 03:48:59
1272405;Name42405;FistName42405;1975-06-07;Ville12;Pays3;NS000042405;;+336##0784430;59;NomVoie5442405;;#5514;Ville12;Pays3;2017-11-14 21:07:42;2017-11-14 21:07:42
1258954;Name28954;FistName28954;1970-11-08;Ville17;Pays3;NS000028954;;+336##0385211;58;NomVoie9628954;;#6062;Ville22;Pays2;2012-01-06 08:05:50;2012-01-06 08:05:50
1263219;Name33219;FistName33219;1975-03-06;Ville21;Pays2;NS000033219;;+336##0747980;98;NomVoie5033219;;#9891;Ville7;Pays1;2018-09-10 23:04:29;2018-09-10 23:04:29
1269997;Name39997;FistName39997;1966-05-22;Ville23;Pays3;NS000039997;;+336##0119558;39;NomVoie6239997;;#5180;Ville18;Pays1;2002-01-10 09:01:05;2002-01-10 09:01:05
1249907;Name19907;FistName19907;1986-01-04;Ville19;Pays4;NS000019907;;+336##0577423;60;NomVoie1119907;;#9989;Ville6;Pays1;2010-05-15 08:50:24;2010-05-15 08:50:24
1251263;Name21263;FistName21263;1976-07-03;Ville11;Pays4;NS000021263;;+336##0116814;2;NomVoie1921263;;#7230;Ville20;Pays2;2020-01-10 02:40:24;2020-01-10 02:40:24
