ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1251526;Name21526;FistName21526;1989-02-08;Ville6;Pays4;NS000021526;;+336##0694122;26;NomVoie9221526;;#7315;Ville5;Pays1;2006-08-23 09:56:14;2006-08-23 09:56:14
1270394;Name40394;FistName40394;1987-06-20;Ville23;Pays2;NS000040394;;+336##0040811;25;NomVoie5340394;;#4463;Ville22;Pays4;1999-10-10 19:59:55;1999-10-10 19:59:55
1256545;Name26545;FistName26545;2009-03-25;Ville25;Pays2;NS000026545;;+336##0577451;69;NomVoie8226545;;#7547;Ville4;Pays1;2021-09-20 17:53:03;2021-09-20 17:53:03
1244581;Name14581;FistName14581;1931-04-09;Ville12;Pays2;NS000014581;;+336##0477816;0;NomVoie614581;;#7485;Ville23;Pays2;2017-01-11 20:23:09;2017-01-11 20:23:09
1244548;Name14548;FistName14548;1945-05-08;Ville7;Pays2;NS000014548;;+336##0893829;14;NomVoie4014548;;#1476;Ville16;Pays1;2023-11-27 14:06:27;2023-11-27 14:06:27
1275811;Name45811;FistName45811;1943-05-10;Ville23;Pays2;NS000045811;;+336##0108198;27;NomVoie9845811;;#8139;Ville22;Pays2;2009-03-03 04:58:59;2009-03-03 04:58:59
1253013;Name23013;FistName23013;1972-09-13;Ville23;Pays3;NS000023013;;+336##0149135;77;NomVoie9223013;;#5082;Ville4;Pays4;2002-03-13 07:25:19;2002-03-13 07:25:19
1268712;Name38712;FistName38712;1987-05-03;Ville22;Pays2;NS000038712;;+336##0232566;69;NomVoie538712;;#1120;Ville12;Pays2;2011-04-19 23:33:39;2011-04-19 23:33:39
1262753;Name32753;FistName32753;1969-01-19;Ville18;Pays2;NS000032753;;+336##0463154;64;NomVoie1932753;;#5419;Ville4;Pays2;2017-10-12 18:46:27;2017-10-12 18:46:27
1271858;Name41858;FistName41858;1958-10-23;Ville5;Pays2;NS000041858;;+336##0044475;71;NomVoie7241858;;#2820;Ville7;Pays1;2009-02-11 15:09:49;2009-02-11 15:09:49
1258489;Name28489;FistName28489;1996-05-17;Ville13;Pays1;NS000028489;;+336##0599861;93;NomVoie7228489;;#9254;Ville23;Pays2;2021-03-09 19:45:32;2021-03-09 19:45:32
1230884;Name884;FistName884;2015-09-08;Ville7;Pays1;NS000000884;;+336##0391338;84;NomVoie60884;;#2473;Ville9;Pays1;2019-07-01 16:23:38;2019-07-01 16:23:38
1242607;Name12607;FistName12607;1944-07-02;Ville1;Pays1;NS000012607;;+336##0415301;10;NomVoie612607;;#9453;Ville20;Pays3;2000-10-13 19:48:20;2000-10-13 19:48:20
1275873;Name45873;FistName45873;2002-02-10;Ville1;Pays3;NS000045873;;+336##0589280;42;NomVoie2445873;;#5637;Ville10;Pays2;1997-03-19 16:55:27;1997-03-19 16:55:27
1249755;Name19755;FistName19755;1971-04-01;Ville11;Pays4;NS000019755;;+336##0761728;93;NomVoie7819755;;#2397;Ville18;Pays3;2009-08-18 22:50:05;2009-08-18 22:50:05
1245433;Name15433;FistName15433;1993-02-12;Ville5;Pays1;NS000015433;;+336##0797333;43;NomVoie8115433;;#8183;Ville4;Pays3;2016-02-06 07:03:27;2016-02-06 07:03:27
1237448;Name7448;FistName7448;1984-06-27;Ville11;Pays2;NS000007448;;+336##0813323;23;NomVoie837448;;#9108;Ville6;Pays1;2010-11-18 16:29:14;2010-11-18 16:29:14
1231756;Name1756;FistName1756;1950-01-21;Ville6;Pays2;NS000001756;;+336##0311469;75;NomVoie121756;;#3908;Ville20;Pays1;1998-11-01 19:17:11;1998-11-01 19:17:11
1257859;Name27859;FistName27859;1987-06-19;Ville13;Pays1;NS000027859;;+336##0474295;8;NomVoie8227859;;#7308;Ville13;Pays2;2018-06-23 13:49:13;2018-06-23 13:49:13
1252668;Name22668;FistName22668;1936-04-07;Ville8;Pays2;NS000022668;;+336##0464260;99;NomVoie4222668;;#2133;Ville19;Pays3;2011-07-27 07:05:40;2011-07-27 07:05:40
1261277;Name31277;FistName31277;1985-10-16;Ville9;Pays1;NS000031277;;+336##0370865;23;NomVoie3831277;;#6035;Ville11;Pays3;2016-11-05 17:01:27;2016-11-05 17:01:27
1270268;Name40268;FistName40268;1964-10-04;Ville8;Pays2;NS000040268;;+336##0957258;84;NomVoie5140268;;#0808;Ville6;Pays3;2000-11-27 10:02:42;2000-11-27 10:02:42
1250526;Name20526;FistName20526;1944-04-06;Ville16;Pays3;NS000020526;;+336##0864501;65;NomVoie5620526;;#6731;Ville7;Pays2;2018-02-23 06:52:54;2018-02-23 06:52:54
1258608;Name28608;FistName28608;2006-10-19;Ville22;Pays5;NS000028608;;+336##0444305;57;NomVoie6928608;;#4720;Ville18;Pays1;2006-09-26 22:27:24;2006-09-26 22:27:24
1248968;Name18968;FistName18968;1985-09-20;Ville3;Pays1;NS000018968;;+336##0239497;87;NomVoie6518968;;#7715;Ville13;Pays3;2016-05-06 03:58:39;2016-05-06 03:58:39
1257574;Name27574;FistName27574;2004-07-15;Ville9;Pays1;NS000027574;;+336##0691929;27;NomVoie8527574;;#9154;Ville21;Pays2;2013-11-03 02:04:51;2013-11-03 02:04:51
1272573;Name42573;FistName42573;1985-09-04;Ville11;Pays1;NS000042573;;+336##0656050;76;NomVoie4842573;;#5802;Ville5;Pays3;2010-05-27 06:16:06;2010-05-27 06:16:06
1235802;Name5802;FistName5802;1965-11-26;Ville23;Pays1;NS000005802;;+336##0915756;57;NomVoie295802;;#5929;Ville9;Pays2;1998-04-25 05:53:11;1998-04-25 05:53:11
1277612;Name47612;FistName47612;1953-01-04;Ville19;Pays2;NS000047612;;+336##0589843;61;NomVoie4047612;;#0289;Ville8;Pays3;2021-08-25 17:46:24;2021-08-25 17:46:24
1230602;Name602;FistName602;2007-03-21;Ville12;Pays1;NS000000602;;+336##0988216;31;NomVoie91602;;#2351;Ville23;Pays1;1998-05-10 19:42:47;1998-05-10 19:42:47
1256144;Name26144;FistName26144;2004-03-16;Ville12;Pays2;NS000026144;;+336##0417841;96;NomVoie9126144;;#7464;Ville14;Pays3;2009-08-20 13:26:22;2009-08-20 13:26:22
1237934;Name7934;FistName7934;1998-06-07;Ville14;Pays4;NS000007934;;+336##0625069;8;NomVoie137934;;#8952;Ville22;Pays2;2023-11-22 07:44:18;2023-11-22 07:44:18
1258794;Name28794;FistName28794;1943-05-20;Ville23;Pays1;NS000028794;;+336##0541121;6;NomVoie8128794;;#2149;Ville19;Pays1;2007-01-15 21:48:38;2007-01-15 21:48:38
1248585;Name18585;FistName18585;1978-08-24;Ville7;Pays1;NS000018585;;+336##0922280;75;NomVoie6018585;;#5509;Ville22;Pays3;2009-11-14 17:22:10;2009-11-14 17:22:10
1272114;Name42114;FistName42114;1955-07-25;Ville20;Pays2;NS000042114;;+336##0266670;91;NomVoie5942114;;#3260;Ville21;Pays1;2000-05-21 02:16:43;2000-05-21 02:16:43
1264653;Name34653;FistName34653;1985-05-01;Ville14;Pays2;NS000034653;;+336##0546155;16;NomVoie2834653;;#6039;Ville10;Pays3;2015-03-07 03:18:51;2015-03-07 03:18:51
1238993;Name8993;FistName8993;1982-03-11;Ville4;Pays2;NS000008993;;+336##0249996;41;NomVoie958993;;#3141;Ville20;Pays2;2002-06-06 02:51:06;2002-06-06 02:51:06
1248055;Name18055;FistName18055;1938-03-24;Ville15;Pays3;NS000018055;;+336##0696549;31;NomVoie5118055;;#3351;Ville3;Pays1;2007-09-22 11:22:38;2007-09-22 11:22:38
1231070;Name1070;FistName1070;1963-11-11;Ville14;Pays3;NS000001070;;+336##0139046;93;NomVoie101070;;#4724;Ville6;Pays3;2013-11-22 11:50:46;2013-11-22 11:50:46
1232753;Name2753;FistName2753;1960-10-27;Ville6;Pays2;NS000002753;;+336##0342368;79;NomVoie192753;;#7347;Ville25;Pays1;2020-11-12 05:26:23;2020-11-12 05:26:23
1246540;Name16540;FistName16540;1968-03-23;Ville5;Pays3;NS000016540;;+336##0819751;12;NomVoie4416540;;#9950;Ville1;Pays1;2012-02-15 22:25:07;2012-02-15 22:25:07
1243847;Name13847;FistName13847;1949-08-22;Ville13;Pays2;NS000013847;;+336##0993897;93;NomVoie113847;;#5227;Ville16;Pays2;2001-07-06 14:13:19;2001-07-06 14:13:19
1252548;Name22548;FistName22548;1944-09-24;Ville1;Pays2;NS000022548;;+336##0152372;36;NomVoie222548;;#4151;Ville24;Pays3;2020-10-12 10:22:39;2020-10-12 10:22:39
1233476;Name3476;FistName3476;2003-04-27;Ville5;Pays3;NS000003476;;+336##0167854;70;NomVoie483476;;#1019;Ville24;Pays3;2015-08-15 11:01:25;2015-08-15 11:01:25
1269311;Name39311;FistName39311;2004-10-13;Ville15;Pays4;NS000039311;;+336##0438231;69;NomVoie4239311;;#1821;Ville18;Pays1;1999-09-14 07:33:03;1999-09-14 07:33:03
