ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1275308;Name45308;FistName45308;2012-04-21;Ville24;Pays3;NS000045308;;+336##0748706;41;NomVoie645308;;#5646;Ville17;Pays4;2011-02-05 15:33:28;2011-02-05 15:33:28
1230397;Name397;FistName397;1930-10-19;Ville21;Pays3;NS000000397;;+336##0775105;50;NomVoie51397;;#0459;Ville20;Pays2;2008-07-02 21:35:08;2008-07-02 21:35:08
1250238;Name20238;FistName20238;1985-01-14;Ville15;Pays2;NS000020238;;+336##0600449;4;NomVoie7820238;;#5459;Ville19;Pays2;2008-10-14 20:24:37;2008-10-14 20:24:37
1266814;Name36814;FistName36814;1982-09-04;Ville19;Pays1;NS000036814;;+336##0550123;48;NomVoie8936814;;#6688;Ville18;Pays2;2016-06-10 02:22:04;2016-06-10 02:22:04
1248297;Name18297;FistName18297;1978-03-25;Ville14;Pays1;NS000018297;;+336##0438420;42;NomVoie5018297;;#9559;Ville22;Pays2;1997-10-25 20:18:31;1997-10-25 20:18:31
1251729;Name21729;FistName21729;1939-08-01;Ville14;Pays4;NS000021729;;+336##0498080;70;NomVoie8421729;;#5899;Ville24;Pays3;2002-05-10 02:08:35;2002-05-10 02:08:35
1250199;Name20199;FistName20199;2004-10-17;Ville24;Pays1;NS000020199;;+336##0399798;50;NomVoie620199;;#1580;Ville8;Pays3;2017-09-11 01:02:52;2017-09-11 01:02:52
1232545;Name2545;FistName2545;1963-11-04;Ville25;Pays2;NS000002545;;+336##0319671;62;NomVoie642545;;#0060;Ville9;Pays3;2023-01-16 05:51:53;2023-01-16 05:51:53
1269403;Name39403;FistName39403;1990-01-21;Ville21;Pays1;NS000039403;;+336##0868967;87;NomVoie439403;;#4702;Ville1;Pays1;2010-07-26 11:41:31;2010-07-26 11:41:31
1270115;Name40115;FistName40115;2003-11-05;Ville8;Pays1;NS000040115;;+336##0918728;38;NomVoie240115;;#0798;Ville17;Pays1;2020-04-10 16:37:53;2020-04-10 16:37:53
1242681;Name12681;FistName12681;1933-03-19;Ville6;Pays1;NS000012681;;+336##0312713;44;NomVoie1312681;;#3820;Ville12;Pays3;2016-01-13 10:50:48;2016-01-13 10:50:48
1260021;Name30021;FistName30021;1966-11-14;Ville12;Pays1;NS000030021;;+336##0749208;28;NomVoie1130021;;#3018;Ville17;Pays1;2021-11-12 06:31:29;2021-11-12 06:31:29
1247272;Name17272;FistName17272;2002-09-07;Ville5;Pays3;NS000017272;;+336##0953896;6;NomVoie8517272;;#9605;Ville17;Pays2;2002-08-23 10:27:42;2002-08-23 10:27:42
1241898;Name11898;FistName11898;1952-02-15;Ville4;Pays2;NS000011898;;+336##0466121;97;NomVoie2411898;;#3074;Ville6;Pays2;2019-03-20 02:51:22;2019-03-20 02:51:22
1261440;Name31440;FistName31440;1949-04-27;Ville16;Pays1;NS000031440;;+336##0839415;69;NomVoie8631440;;#0245;Ville19;Pays2;2014-09-09 04:29:47;2014-09-09 04:29:47
1242443;Name12443;FistName12443;2000-01-08;Ville4;Pays1;NS000012443;;+336##0189843;96;NomVoie2612443;;#8073;Ville19;Pays2;2005-04-19 22:13:54;2005-04-19 22:13:54
1247844;Name17844;FistName17844;1967-10-27;Ville13;Pays2;NS000017844;;+336##0616761;52;NomVoie517844;;#6959;Ville11;Pays3;2003-09-09 04:39:35;2003-09-09 04:39:35
1234614;Name4614;FistName4614;1939-05-19;Ville5;Pays2;NS000004614;;+336##0883412;24;NomVoie904614;;#6910;Ville13;Pays1;1998-03-15 22:58:04;1998-03-15 22:58:04
1257104;Name27104;FistName27104;2000-10-11;Ville19;Pays3;NS000027104;;+336##0500447;61;NomVoie6027104;;#1571;Ville3;Pays2;2004-01-16 05:57:34;2004-01-16 05:57:34
1256809;Name26809;FistName26809;2009-03-13;Ville16;Pays3;NS000026809;;+336##0993122;0;NomVoie7726809;;#3695;Ville2;Pays1;1998-04-06 11:25:52;1998-04-06 11:25:52
1265370;Name35370;FistName35370;1988-10-05;Ville17;Pays2;NS000035370;;+336##0829223;53;NomVoie7535370;;#7237;Ville13;Pays2;2004-07-11 21:01:20;2004-07-11 21:01:20
1277867;Name47867;FistName47867;2005-08-19;Ville18;Pays3;NS000047867;;+336##0703759;81;NomVoie347867;;#9885;Ville12;Pays3;1997-11-10 22:57:54;1997-11-10 22:57:54
1266056;Name36056;FistName36056;1987-01-07;Ville7;Pays3;NS000036056;;+336##0740867;38;NomVoie9136056;;#7740;Ville2;Pays2;2009-07-13 18:44:37;2009-07-13 18:44:37
1245384;Name15384;FistName15384;1942-02-23;Ville19;Pays1;NS000015384;;+336##0589320;70;NomVoie1915384;;#8398;Ville22;Pays1;2013-11-02 07:14:35;2013-11-02 07:14:35
1270224;Name40224;FistName40224;1949-05-09;Ville5;Pays2;NS000040224;;+336##0875983;89;NomVoie9240224;;#1320;Ville20;Pays1;2004-01-05 09:48:35;2004-01-05 09:48:35
1248952;Name18952;FistName18952;1987-06-13;Ville9;Pays2;NS000018952;;+336##0852269;76;NomVoie8618952;;#6451;Ville18;Pays1;1999-11-19 01:22:55;1999-11-19 01:22:55
1252072;Name22072;FistName22072;1960-02-01;Ville21;Pays1;NS000022072;;+336##0820672;67;NomVoie922072;;#1141;Ville4;Pays3;2015-03-07 12:49:53;2015-03-07 12:49:53
1236208;Name6208;FistName6208;1936-09-04;Ville7;Pays1;NS000006208;;+336##0122039;91;NomVoie986208;;#5559;Ville20;Pays1;2011-01-19 23:23:09;2011-01-19 23:23:09
1274622;Name44622;FistName44622;1948-08-20;Ville9;Pays3;NS000044622;;+336##0876122;6;NomVoie9844622;;#4787;Ville22;Pays1;2010-07-15 03:47:41;2010-07-15 03:47:41
1231423;Name1423;FistName1423;1972-10-03;Ville17;Pays2;NS000001423;;+336##0181497;22;NomVoie991423;;#3600;Ville24;Pays1;2014-11-15 12:10:06;2014-11-15 12:10:06
1239508;Name9508;FistName9508;2005-07-17;Ville6;Pays2;NS000009508;;+336##0622869;29;NomVoie969508;;#4524;Ville5;Pays2;2017-11-27 21:21:42;2017-11-27 21:21:42
1262614;Name32614;FistName32614;1936-03-08;Ville24;Pays4;NS000032614;;+336##0880567;27;NomVoie932614;;#6885;Ville16;Pays3;2013-07-24 18:33:53;2013-07-24 18:33:53
1279687;Name49687;FistName49687;2012-02-06;Ville16;Pays1;NS000049687;;+336##0684300;93;NomVoie8349687;;#6672;Ville8;Pays3;2020-04-27 13:52:48;2020-04-27 13:52:48
1269579;Name39579;FistName39579;2004-11-10;Ville24;Pays1;NS000039579;;+336##0368171;45;NomVoie5539579;;#8296;Ville5;Pays2;2000-11-14 23:59:43;2000-11-14 23:59:43
1255816;Name25816;FistName25816;2016-10-27;Ville13;Pays1;NS000025816;;+336##0230135;20;NomVoie9325816;;#8880;Ville17;Pays1;2003-02-17 21:57:48;2003-02-17 21:57:48
1266622;Name36622;FistName36622;2000-06-12;Ville21;Pays2;NS000036622;;+336##0406311;7;NomVoie6536622;;#2159;Ville3;Pays3;2014-05-25 01:13:22;2014-05-25 01:13:22
1273848;Name43848;FistName43848;2015-06-09;Ville6;Pays1;NS000043848;;+336##0098941;27;NomVoie8243848;;#1064;Ville2;Pays1;2003-03-07 04:07:05;2003-03-07 04:07:05
1230417;Name417;FistName417;1933-05-08;Ville15;Pays1;NS000000417;;+336##0908334;49;NomVoie53417;;#7016;Ville7;Pays3;2019-08-23 22:52:09;2019-08-23 22:52:09
1246919;Name16919;FistName16919;1944-06-26;Ville8;Pays1;NS000016919;;+336##0559211;72;NomVoie1916919;;#8926;Ville18;Pays2;1997-09-27 20:04:17;1997-09-27 20:04:17
1230152;Name152;FistName152;1934-01-25;Ville3;Pays1;;;+336##0173008;58;NomVoie81152;;#5085;Ville5;Pays3;2011-01-15 18:05:37;2011-01-15 18:05:37
1232468;Name2468;FistName2468;2011-02-02;Ville19;Pays1;NS000002468;;+336##0276296;58;NomVoie492468;;#7659;Ville6;Pays2;2003-07-19 01:42:39;2003-07-19 01:42:39
1279083;Name49083;FistName49083;1984-04-22;Ville17;Pays2;NS000049083;;+336##0982662;61;NomVoie4449083;;#4282;Ville11;Pays1;2014-04-12 11:23:45;2014-04-12 11:23:45
1237755;Name7755;FistName7755;1981-08-20;Ville12;Pays3;NS000007755;;+336##0961189;41;NomVoie837755;;#9339;Ville14;Pays2;2009-03-15 11:17:19;2009-03-15 11:17:19
1237682;Name7682;FistName7682;1946-10-21;Ville20;Pays3;NS000007682;;+336##0406381;41;NomVoie647682;;#3758;Ville5;Pays2;2000-10-19 09:01:57;2000-10-19 09:01:57
1251404;Name21404;FistName21404;1941-02-01;Ville17;Pays2;NS000021404;;+336##0764679;69;NomVoie7421404;;#1471;Ville13;Pays1;2003-02-10 15:20:36;2003-02-10 15:20:36
1272493;Name42493;FistName42493;1960-07-09;Ville21;Pays1;NS000042493;;+336##0254770;11;NomVoie9142493;;#6833;Ville17;Pays3;2023-11-11 03:03:42;2023-11-11 03:03:42
1275385;Name45385;FistName45385;1996-05-07;Ville12;Pays4;NS000045385;;+336##0549958;37;NomVoie245385;;#9419;Ville15;Pays3;1999-10-06 22:37:32;1999-10-06 22:37:32
1233311;Name3311;FistName3311;1963-11-23;Ville10;Pays2;NS000003311;;+336##0352512;27;NomVoie123311;;#1371;Ville23;Pays2;2010-02-12 16:11:41;2010-02-12 16:11:41
1230636;Name636;FistName636;1957-03-13;Ville16;Pays2;NS000000636;;+336##0505585;32;NomVoie58636;;#9483;Ville4;Pays2;2023-08-11 23:52:51;2023-08-11 23:52:51
1273980;Name43980;FistName43980;2008-11-19;Ville16;Pays4;;;+336##0722874;90;NomVoie9743980;;#0584;Ville11;Pays1;2008-09-08 12:03:52;2008-09-08 12:03:52
1246462;Name16462;FistName16462;1976-05-01;Ville6;Pays1;NS000016462;;+336##0625296;86;NomVoie216462;;#3504;Ville25;Pays2;2022-02-13 19:51:16;2022-02-13 19:51:16
1238807;Name8807;FistName8807;1939-06-15;Ville23;Pays2;NS000008807;;+336##0485276;27;NomVoie238807;;#9339;Ville4;Pays1;2001-05-24 23:48:27;2001-05-24 23:48:27
1246976;Name16976;FistName16976;1958-11-09;Ville19;Pays2;NS000016976;;+336##0177777;81;NomVoie316976;;#6976;Ville4;Pays3;2010-01-05 06:59:18;2010-01-05 06:59:18
1235465;Name5465;FistName5465;1988-01-08;Ville2;Pays3;NS000005465;;+336##0035983;39;NomVoie705465;;#5142;Ville3;Pays1;2007-08-21 10:15:44;2007-08-21 10:15:44
1237250;Name7250;FistName7250;1981-08-13;Ville3;Pays4;NS000007250;;+336##0898752;16;NomVoie57250;;#2996;Ville13;Pays2;2012-05-12 18:01:30;2012-05-12 18:01:30
1273442;Name43442;FistName43442;1933-08-25;Ville10;Pays3;NS000043442;;+336##0057101;12;NomVoie2643442;;#9924;Ville25;Pays2;2008-08-05 02:53:46;2008-08-05 02:53:46
1245958;Name15958;FistName15958;2009-08-13;Ville23;Pays1;NS000015958;;+336##0633629;6;NomVoie1515958;;#5186;Ville10;Pays2;2001-02-22 19:14:46;2001-02-22 19:14:46
1245862;Name15862;FistName15862;1991-06-23;Ville17;Pays3;NS000015862;;+336##0128284;91;NomVoie1715862;;#4365;Ville15;Pays2;2009-04-11 23:54:12;2009-04-11 23:54:12
1262356;Name32356;FistName32356;2016-03-05;Ville5;Pays3;NS000032356;;+336##0013669;81;NomVoie8732356;;#1619;Ville13;Pays1;1998-10-05 20:54:17;1998-10-05 20:54:17
1245861;Name15861;FistName15861;1988-10-19;Ville12;Pays1;NS000015861;;+336##0289604;22;NomVoie6815861;;#5629;Ville16;Pays3;2021-05-21 13:02:28;2021-05-21 13:02:28
1267013;Name37013;FistName37013;1980-11-09;Ville19;Pays3;NS000037013;;+336##0117485;12;NomVoie1237013;;#5372;Ville22;Pays4;2015-11-06 05:40:01;2015-11-06 05:40:01
1231818;Name1818;FistName1818;1966-07-25;Ville24;Pays4;NS000001818;;+336##0197040;28;NomVoie541818;;#6186;Ville20;Pays3;2022-01-14 10:26:20;2022-01-14 10:26:20
1279327;Name49327;FistName49327;2015-02-10;Ville22;Pays4;NS000049327;;+336##0730453;8;NomVoie4049327;;#9774;Ville21;Pays3;2008-09-02 14:43:11;2008-09-02 14:43:11
1262314;Name32314;FistName32314;1954-05-04;Ville6;Pays1;NS000032314;;+336##0233902;89;NomVoie8932314;;#3100;Ville2;Pays2;2015-09-18 23:14:31;2015-09-18 23:14:31
1244448;Name14448;FistName14448;1973-08-11;Ville13;Pays2;NS000014448;;+336##0908049;23;NomVoie8514448;;#1767;Ville9;Pays2;1998-09-05 22:12:38;1998-09-05 22:12:38
1244518;Name14518;FistName14518;1992-10-06;Ville14;Pays1;NS000014518;;+336##0547662;79;NomVoie6414518;;#5617;Ville22;Pays4;2012-10-05 21:04:12;2012-10-05 21:04:12
1261840;Name31840;FistName31840;1999-10-19;Ville12;Pays1;NS000031840;;+336##0153005;83;NomVoie9731840;;#2584;Ville17;Pays1;2009-10-27 10:53:07;2009-10-27 10:53:07
1241365;Name11365;FistName11365;1996-08-05;Ville6;Pays4;NS000011365;;+336##0844060;90;NomVoie5111365;;#4222;Ville2;Pays1;2013-08-17 17:41:35;2013-08-17 17:41:35
1230393;Name393;FistName393;1999-01-17;Ville12;Pays2;NS000000393;;+336##0997616;51;NomVoie51393;;#5922;Ville2;Pays2;2017-02-07 22:07:01;2017-02-07 22:07:01
1232210;Name2210;FistName2210;1973-06-02;Ville15;Pays1;NS000002210;;+336##0700398;42;NomVoie842210;;#7377;Ville2;Pays2;2019-04-05 07:29:33;2019-04-05 07:29:33
1236020;Name6020;FistName6020;1952-06-18;Ville5;Pays4;NS000006020;;+336##0964124;60;NomVoie126020;;#4908;Ville14;Pays1;2006-09-19 22:56:02;2006-09-19 22:56:02
1236436;Name6436;FistName6436;1980-11-22;Ville7;Pays3;NS000006436;;+336##0748759;98;NomVoie76436;;#9889;Ville9;Pays1;2003-08-15 06:46:56;2003-08-15 06:46:56
1277589;Name47589;FistName47589;1991-09-26;Ville7;Pays3;NS000047589;;+336##0024415;79;NomVoie3147589;;#9837;Ville7;Pays4;1998-08-10 07:06:34;1998-08-10 07:06:34
1263316;Name33316;FistName33316;1997-05-11;Ville16;Pays2;NS000033316;;+336##0676834;25;NomVoie4233316;;#6317;Ville7;Pays2;2005-10-17 07:02:55;2005-10-17 07:02:55
1238118;Name8118;FistName8118;1985-08-04;Ville17;Pays1;NS000008118;;+336##0804171;14;NomVoie598118;;#8524;Ville12;Pays3;2014-05-07 12:23:37;2014-05-07 12:23:37
1277853;Name47853;FistName47853;1947-09-21;Ville18;Pays2;NS000047853;;+336##0208720;29;NomVoie5947853;;#3310;Ville6;Pays3;2022-06-10 02:11:57;2022-06-10 02:11:57
1272525;Name42525;FistName42525;1935-02-17;Ville10;Pays2;NS000042525;;+336##0544136;18;NomVoie8842525;;#9523;Ville7;Pays2;2003-06-02 23:26:55;2003-06-02 23:26:55
1267874;Name37874;FistName37874;1987-02-10;Ville5;Pays2;NS000037874;;+336##0900568;41;NomVoie6637874;;#3394;Ville11;Pays1;2007-10-06 22:22:19;2007-10-06 22:22:19
1267423;Name37423;FistName37423;1953-07-21;Ville14;Pays2;NS000037423;;+336##0966306;77;NomVoie2137423;;#9224;Ville17;Pays2;2012-01-02 14:52:07;2012-01-02 14:52:07
1233736;Name3736;FistName3736;1944-09-21;Ville7;Pays2;NS000003736;;+336##0772305;83;NomVoie533736;;#9012;Ville4;Pays1;2009-01-13 21:44:28;2009-01-13 21:44:28
1265930;Name35930;FistName35930;1961-02-17;Ville18;Pays4;NS000035930;;+336##0279363;52;NomVoie8935930;;#1398;Ville1;Pays2;2005-09-24 10:46:41;2005-09-24 10:46:41
1255970;Name25970;FistName25970;1961-10-03;Ville8;Pays2;NS000025970;;+336##0323294;29;NomVoie2025970;;#6378;Ville3;Pays2;2003-02-17 10:54:54;2003-02-17 10:54:54
1270775;Name40775;FistName40775;1934-06-15;Ville5;Pays3;NS000040775;;+336##0529880;37;NomVoie4740775;;#6148;Ville10;Pays2;1998-11-11 09:35:02;1998-11-11 09:35:02
1273415;Name43415;FistName43415;1958-10-20;Ville18;Pays2;NS000043415;;+336##0590832;23;NomVoie7343415;;#1418;Ville1;Pays3;2004-03-10 03:18:22;2004-03-10 03:18:22
1254015;Name24015;FistName24015;1962-08-13;Ville11;Pays3;NS000024015;;+336##0208749;94;NomVoie3624015;;#6736;Ville23;Pays2;2019-02-22 11:08:31;2019-02-22 11:08:31
1279123;Name49123;FistName49123;2009-03-18;Ville3;Pays2;NS000049123;;+336##0634038;79;NomVoie2449123;;#9897;Ville6;Pays2;2011-11-21 19:34:46;2011-11-21 19:34:46
1251422;Name21422;FistName21422;1978-07-19;Ville5;Pays2;NS000021422;;+336##0405724;19;NomVoie4421422;;#4008;Ville9;Pays4;2018-09-03 08:11:12;2018-09-03 08:11:12
1244858;Name14858;FistName14858;1988-02-21;Ville15;Pays1;;;+336##0532693;25;NomVoie8614858;;#7237;Ville25;Pays3;2007-02-18 09:19:18;2007-02-18 09:19:18
1260474;Name30474;FistName30474;1957-06-18;Ville4;Pays2;NS000030474;;+336##0591431;60;NomVoie5030474;;#4649;Ville23;Pays1;2018-01-01 13:12:34;2018-01-01 13:12:34
1245325;Name15325;FistName15325;1947-08-05;Ville25;Pays4;NS000015325;;+336##0311076;22;NomVoie8215325;;#9009;Ville5;Pays1;2019-06-02 10:46:53;2019-06-02 10:46:53
1252806;Name22806;FistName22806;1964-10-23;Ville2;Pays4;NS000022806;;+336##0034900;90;NomVoie3922806;;#9061;Ville7;Pays2;2005-07-22 10:12:54;2005-07-22 10:12:54
1256431;Name26431;FistName26431;1972-08-21;Ville12;Pays3;NS000026431;;+336##0747216;85;NomVoie9826431;;#1488;Ville21;Pays3;2008-08-06 02:02:40;2008-08-06 02:02:40
1240451;Name10451;FistName10451;1994-10-26;Ville15;Pays1;NS000010451;;+336##0068763;50;NomVoie8110451;;#8704;Ville19;Pays1;1997-09-21 07:10:50;1997-09-21 07:10:50
1230726;Name726;FistName726;1948-01-13;Ville16;Pays2;NS000000726;;+336##0660090;6;NomVoie28726;;#7547;Ville8;Pays1;1999-07-04 16:42:57;1999-07-04 16:42:57
1270881;Name40881;FistName40881;1930-09-12;Ville6;Pays2;NS000040881;;+336##0548140;55;NomVoie8540881;;#5331;Ville23;Pays3;2005-01-16 13:04:38;2005-01-16 13:04:38
1235444;Name5444;FistName5444;1958-05-10;Ville10;Pays3;NS000005444;;+336##0362117;15;NomVoie625444;;#6284;Ville14;Pays2;1998-06-14 01:35:29;1998-06-14 01:35:29
1246189;Name16189;FistName16189;2009-03-19;Ville6;Pays2;NS000016189;;+336##0400873;22;NomVoie2516189;;#3748;Ville17;Pays2;2001-11-04 09:11:11;2001-11-04 09:11:11
1238306;Name8306;FistName8306;1999-06-11;Ville15;Pays2;NS000008306;;+336##0728114;84;NomVoie748306;;#4374;Ville18;Pays3;2003-04-18 15:32:05;2003-04-18 15:32:05
1265266;Name35266;FistName35266;2003-09-04;Ville11;Pays1;NS000035266;;+336##0191939;93;NomVoie8835266;;#8164;Ville21;Pays1;2004-08-19 04:15:21;2004-08-19 04:15:21
1258531;Name28531;FistName28531;1957-01-12;Ville15;Pays2;NS000028531;;+336##0783516;56;NomVoie8128531;;#9926;Ville24;Pays2;2021-07-21 22:22:49;2021-07-21 22:22:49
1233366;Name3366;FistName3366;1958-05-18;Ville24;Pays2;NS000003366;;+336##0501915;33;NomVoie693366;;#1984;Ville7;Pays1;2003-10-03 23:15:11;2003-10-03 23:15:11
1263222;Name33222;FistName33222;1954-06-27;Ville16;Pays1;NS000033222;;+336##0118489;70;NomVoie133222;;#8222;Ville10;Pays4;1998-04-07 15:15:57;1998-04-07 15:15:57
1234879;Name4879;FistName4879;1996-07-21;Ville19;Pays2;NS000004879;;+336##0850148;62;NomVoie434879;;#9728;Ville9;Pays4;1997-04-16 01:45:37;1997-04-16 01:45:37
1249582;Name19582;FistName19582;1999-02-22;Ville14;Pays1;NS000019582;;+336##0906705;39;NomVoie4119582;;#6538;Ville10;Pays1;1998-10-03 05:16:25;1998-10-03 05:16:25
1265971;Name35971;FistName35971;1977-08-10;Ville20;Pays2;NS000035971;;+336##0335690;52;NomVoie7835971;;#6971;Ville16;Pays3;2013-09-25 20:11:11;2013-09-25 20:11:11
1268779;Name38779;FistName38779;1981-03-12;Ville21;Pays2;NS000038779;;+336##0734958;37;NomVoie9338779;;#8789;Ville2;Pays2;2018-01-03 09:47:12;2018-01-03 09:47:12
1265009;Name35009;FistName35009;2013-07-01;Ville8;Pays2;NS000035009;;+336##0327945;95;NomVoie3535009;;#3890;Ville18;Pays1;2021-06-04 13:13:19;2021-06-04 13:13:19
1245016;Name15016;FistName15016;1986-03-01;Ville3;Pays4;NS000015016;;+336##0996653;58;NomVoie6415016;;#9400;Ville17;Pays1;2022-03-04 22:35:20;2022-03-04 22:35:20
1251769;Name21769;FistName21769;1954-06-23;Ville21;Pays2;;;+336##0905498;29;NomVoie7521769;;#3907;Ville1;Pays3;1998-02-01 04:20:09;1998-02-01 04:20:09
1270268;Name40268;FistName40268;1964-10-04;Ville8;Pays2;NS000040268;;+336##0957258;84;NomVoie5140268;;#0808;Ville6;Pays3;2000-11-27 10:02:42;2000-11-27 10:02:42
1271115;Name41115;FistName41115;1978-03-04;Ville4;Pays2;NS000041115;;+336##0624327;44;NomVoie1641115;;#8104;Ville17;Pays1;1999-11-17 12:31:05;1999-11-17 12:31:05
1262357;Name32357;FistName32357;1981-01-24;Ville25;Pays1;NS000032357;;+336##0828416;83;NomVoie4832357;;#0149;Ville21;Pays4;2000-08-17 01:59:49;2000-08-17 01:59:49
1278606;Name48606;FistName48606;2016-05-10;Ville18;Pays2;NS000048606;;+336##0520467;10;NomVoie9448606;;#7299;Ville25;Pays2;2006-07-05 09:31:11;2006-07-05 09:31:11
1247552;Name17552;FistName17552;1995-02-16;Ville3;Pays1;NS000017552;;+336##0220186;69;NomVoie9717552;;#9126;Ville6;Pays2;2016-04-06 10:43:22;2016-04-06 10:43:22
1276233;Name46233;FistName46233;1994-03-14;Ville11;Pays1;NS000046233;;+336##0894373;61;NomVoie9946233;;#6604;Ville17;Pays1;2018-05-16 18:37:17;2018-05-16 18:37:17
