ID_PATIENT;NOM_PATIENT;PRENOM_PATIENT;DT_NAISS;VILLE_NAISS;PAYS_NAISS;NUM_SECU;IND_PAYS_NUM_TELP;NUM_TELEPHONE;NUM_VOIE;DSC_VOIE;CMPL_VOIE;CD_POSTAL;VILLE;PAYS;TS_CREATION_PATIENT;TS_MAJ_PATIENT
1243999;Name13999;FistName13999;1950-07-21;Ville8;Pays1;NS000013999;;+336##0237328;76;NomVoie7113999;;#9900;Ville3;Pays1;2020-06-18 22:53:35;2020-06-18 22:53:35
1242898;Name12898;FistName12898;1971-02-26;Ville23;Pays2;NS000012898;;+336##0344382;85;NomVoie6912898;;#5687;Ville2;Pays1;2010-10-06 15:03:30;2010-10-06 15:03:30
1262855;Name32855;FistName32855;1970-02-13;Ville14;Pays2;NS000032855;;+336##0890451;70;NomVoie5132855;;#6793;Ville20;Pays2;2003-09-27 21:58:29;2003-09-27 21:58:29
1253963;Name23963;FistName23963;1932-09-01;Ville9;Pays2;NS000023963;;+336##0815605;84;NomVoie6723963;;#8261;Ville7;Pays3;2014-05-16 06:01:01;2014-05-16 06:01:01
1254504;Name24504;FistName24504;2001-06-27;Ville25;Pays1;NS000024504;;+336##0562281;87;NomVoie5724504;;#6007;Ville17;Pays1;1998-07-10 19:40:05;1998-07-10 19:40:05
1235944;Name5944;FistName5944;1972-04-06;Ville19;Pays1;NS000005944;;+336##0632153;52;NomVoie525944;;#2662;Ville1;Pays2;2015-09-23 12:36:03;2015-09-23 12:36:03
1263434;Name33434;FistName33434;1962-07-14;Ville15;Pays3;NS000033434;;+336##0239428;1;NomVoie9833434;;#6228;Ville5;Pays1;2003-04-22 17:54:47;2003-04-22 17:54:47
1246083;Name16083;FistName16083;1938-08-02;Ville5;Pays1;NS000016083;;+336##0813232;19;NomVoie4816083;;#2250;Ville14;Pays3;2014-11-04 03:41:19;2014-11-04 03:41:19
1273182;Name43182;FistName43182;1957-06-14;Ville22;Pays1;NS000043182;;+336##0689621;29;NomVoie6043182;;#9358;Ville24;Pays3;2007-11-16 21:34:43;2007-11-16 21:34:43
1274277;Name44277;FistName44277;2009-10-08;Ville19;Pays1;NS000044277;;+336##0592786;15;NomVoie7344277;;#4160;Ville18;Pays2;1997-03-21 10:13:40;1997-03-21 10:13:40
1241444;Name11444;FistName11444;1989-01-10;Ville9;Pays1;NS000011444;;+336##0908514;31;NomVoie311444;;#4164;Ville19;Pays1;2008-01-22 17:58:59;2008-01-22 17:58:59
1275573;Name45573;FistName45573;1935-11-17;Ville15;Pays3;NS000045573;;+336##0339611;80;NomVoie5245573;;#6383;Ville24;Pays2;1997-02-07 22:18:59;1997-02-07 22:18:59
1252935;Name22935;FistName22935;1983-08-21;Ville18;Pays2;NS000022935;;+336##0680137;67;NomVoie1022935;;#1932;Ville2;Pays2;2004-11-01 08:10:24;2004-11-01 08:10:24
1278563;Name48563;FistName48563;2010-02-19;Ville25;Pays3;NS000048563;;+336##0508665;8;NomVoie4848563;;#0074;Ville22;Pays2;2020-11-09 21:30:10;2020-11-09 21:30:10
1250162;Name20162;FistName20162;1964-11-11;Ville21;Pays4;NS000020162;;+336##0273359;31;NomVoie3120162;;#1699;Ville18;Pays2;2004-11-25 18:49:42;2004-11-25 18:49:42
1241409;Name11409;FistName11409;1971-08-07;Ville15;Pays2;NS000011409;;+336##0326777;97;NomVoie6811409;;#1695;Ville21;Pays1;1998-02-02 09:05:09;1998-02-02 09:05:09
1234943;Name4943;FistName4943;2011-07-07;Ville1;Pays2;NS000004943;;+336##0764704;11;NomVoie404943;;#5341;Ville6;Pays3;2020-04-16 08:28:04;2020-04-16 08:28:04
1266959;Name36959;FistName36959;1970-06-02;Ville22;Pays2;NS000036959;;+336##0184018;10;NomVoie1836959;;#0987;Ville10;Pays1;2016-02-22 01:56:13;2016-02-22 01:56:13
1235281;Name5281;FistName5281;1968-11-18;Ville7;Pays1;NS000005281;;+336##0464848;38;NomVoie655281;;#4741;Ville24;Pays1;2012-01-18 04:15:11;2012-01-18 04:15:11
1279965;Name49965;FistName49965;1998-08-08;Ville11;Pays1;NS000049965;;+336##0605599;64;NomVoie2049965;;#5973;Ville19;Pays2;2014-08-25 01:36:18;2014-08-25 01:36:18
1263244;Name33244;FistName33244;1956-10-16;Ville24;Pays1;NS000033244;;+336##0641013;60;NomVoie7733244;;#4424;Ville3;Pays2;2004-02-21 19:47:40;2004-02-21 19:47:40
1255904;Name25904;FistName25904;2003-01-14;Ville9;Pays1;NS000025904;;+336##0553865;94;NomVoie6125904;;#5206;Ville9;Pays1;2013-06-08 04:24:33;2013-06-08 04:24:33
1230253;Name253;FistName253;1984-03-03;Ville11;Pays1;NS000000253;;+336##0480348;23;NomVoie11253;;#6371;Ville11;Pays3;2010-11-24 07:49:15;2010-11-24 07:49:15
1251666;Name21666;FistName21666;2003-04-09;Ville13;Pays4;NS000021666;;+336##0821665;70;NomVoie821666;;#9195;Ville15;Pays3;2018-06-11 17:58:58;2018-06-11 17:58:58
1251616;Name21616;FistName21616;1933-04-07;Ville14;Pays1;NS000021616;;+336##0669078;96;NomVoie3921616;;#7932;Ville17;Pays1;2022-05-27 15:22:37;2022-05-27 15:22:37
1275559;Name45559;FistName45559;1956-06-06;Ville1;Pays2;NS000045559;;+336##0950477;71;NomVoie6745559;;#4902;Ville14;Pays3;2023-07-04 22:34:38;2023-07-04 22:34:38
1251615;Name21615;FistName21615;1943-06-03;Ville25;Pays2;NS000021615;;+336##0746016;12;NomVoie3121615;;#8835;Ville5;Pays2;2007-09-16 12:45:02;2007-09-16 12:45:02
1254832;Name24832;FistName24832;1989-07-16;Ville5;Pays1;NS000024832;;+336##0142061;17;NomVoie3624832;;#8696;Ville4;Pays1;2018-08-06 03:13:23;2018-08-06 03:13:23
1269314;Name39314;FistName39314;1981-08-03;Ville5;Pays1;NS000039314;;+336##0534550;4;NomVoie7039314;;#7627;Ville12;Pays2;2005-02-09 14:04:43;2005-02-09 14:04:43
1266854;Name36854;FistName36854;1972-09-01;Ville20;Pays1;NS000036854;;+336##0640188;98;NomVoie036854;;#5323;Ville6;Pays1;2018-06-17 15:19:32;2018-06-17 15:19:32
1253081;Name23081;FistName23081;2006-06-23;Ville15;Pays1;NS000023081;;+336##0438201;72;NomVoie2023081;;#2658;Ville3;Pays1;1998-11-07 05:02:30;1998-11-07 05:02:30
1242884;Name12884;FistName12884;1981-02-24;Ville1;Pays1;NS000012884;;+336##0152475;81;NomVoie8912884;;#3347;Ville5;Pays4;2017-11-02 07:03:33;2017-11-02 07:03:33
1259477;Name29477;FistName29477;1978-01-24;Ville14;Pays4;NS000029477;;+336##0774132;67;NomVoie9729477;;#9480;Ville20;Pays2;2018-05-23 07:35:38;2018-05-23 07:35:38
1240418;Name10418;FistName10418;1981-06-26;Ville22;Pays3;NS000010418;;+336##0468602;28;NomVoie9710418;;#0972;Ville15;Pays1;2002-09-11 08:02:07;2002-09-11 08:02:07
1258335;Name28335;FistName28335;2004-05-26;Ville9;Pays1;NS000028335;;+336##0231860;92;NomVoie4428335;;#4526;Ville10;Pays3;2008-02-15 18:04:08;2008-02-15 18:04:08
1258397;Name28397;FistName28397;2012-07-15;Ville8;Pays1;NS000028397;;+336##0469493;11;NomVoie5228397;;#1468;Ville10;Pays2;2007-09-16 22:47:24;2007-09-16 22:47:24
1271831;Name41831;FistName41831;1963-04-05;Ville18;Pays1;NS000041831;;+336##0596615;57;NomVoie2941831;;#7106;Ville7;Pays2;2002-03-27 08:58:30;2002-03-27 08:58:30
1251531;Name21531;FistName21531;1966-06-10;Ville2;Pays3;NS000021531;;+336##0181024;86;NomVoie8021531;;#6178;Ville1;Pays2;2016-05-05 11:21:19;2016-05-05 11:21:19
1272145;Name42145;FistName42145;1944-07-25;Ville15;Pays1;NS000042145;;+336##0424679;19;NomVoie7342145;;#1629;Ville20;Pays1;2021-07-16 02:15:51;2021-07-16 02:15:51
1254638;Name24638;FistName24638;1955-02-26;Ville21;Pays3;NS000024638;;+336##0637269;44;NomVoie1024638;;#7701;Ville15;Pays2;2006-02-18 12:29:59;2006-02-18 12:29:59
1233440;Name3440;FistName3440;1956-09-18;Ville25;Pays1;NS000003440;;+336##0032183;48;NomVoie883440;;#0097;Ville4;Pays1;2017-07-01 06:32:03;2017-07-01 06:32:03
1232869;Name2869;FistName2869;1992-01-21;Ville2;Pays3;NS000002869;;+336##0740590;48;NomVoie262869;;#2374;Ville21;Pays4;1999-11-12 17:18:37;1999-11-12 17:18:37
1239116;Name9116;FistName9116;1949-04-25;Ville21;Pays2;;;+336##0841145;48;NomVoie909116;;#8398;Ville8;Pays4;2021-03-01 17:21:43;2021-03-01 17:21:43
1241887;Name11887;FistName11887;1973-08-03;Ville19;Pays2;NS000011887;;+336##0928068;15;NomVoie5511887;;#9541;Ville20;Pays2;2002-06-04 11:43:53;2002-06-04 11:43:53
1256318;Name26318;FistName26318;1981-03-11;Ville1;Pays1;NS000026318;;+336##0598614;43;NomVoie8826318;;#7508;Ville9;Pays2;2017-07-14 12:52:48;2017-07-14 12:52:48
1270278;Name40278;FistName40278;2003-03-21;Ville11;Pays1;NS000040278;;+336##0817457;59;NomVoie5340278;;#3667;Ville14;Pays1;1999-08-14 03:47:48;1999-08-14 03:47:48
1247387;Name17387;FistName17387;1960-07-24;Ville8;Pays3;NS000017387;;+336##0420979;99;NomVoie1417387;;#9186;Ville3;Pays1;2008-10-09 04:16:49;2008-10-09 04:16:49
1274400;Name44400;FistName44400;1938-08-20;Ville20;Pays4;NS000044400;;+336##0355329;34;NomVoie4044400;;#8707;Ville9;Pays2;2012-01-21 20:17:16;2012-01-21 20:17:16
1246701;Name16701;FistName16701;1973-07-18;Ville24;Pays1;NS000016701;;+336##0883160;95;NomVoie616701;;#5893;Ville21;Pays1;2022-07-11 21:31:55;2022-07-11 21:31:55
1259638;Name29638;FistName29638;1934-01-27;Ville1;Pays1;NS000029638;;+336##0600121;62;NomVoie129638;;#3996;Ville25;Pays2;2008-11-21 09:52:06;2008-11-21 09:52:06
1245467;Name15467;FistName15467;1946-03-21;Ville13;Pays1;NS000015467;;+336##0578386;9;NomVoie1215467;;#2903;Ville8;Pays2;2001-05-15 11:35:35;2001-05-15 11:35:35
1263390;Name33390;FistName33390;1968-07-21;Ville13;Pays1;NS000033390;;+336##0487993;47;NomVoie9233390;;#0797;Ville1;Pays2;1998-10-07 01:59:59;1998-10-07 01:59:59
1237275;Name7275;FistName7275;1994-04-03;Ville24;Pays2;NS000007275;;+336##0796679;91;NomVoie537275;;#6586;Ville6;Pays3;2016-03-17 16:28:10;2016-03-17 16:28:10
1231529;Name1529;FistName1529;1986-09-26;Ville8;Pays3;NS000001529;;+336##0671546;19;NomVoie421529;;#9372;Ville7;Pays1;1999-03-27 02:39:09;1999-03-27 02:39:09
1255592;Name25592;FistName25592;1942-03-27;Ville4;Pays3;NS000025592;;+336##0378939;18;NomVoie6725592;;#9437;Ville10;Pays1;2018-06-26 17:13:53;2018-06-26 17:13:53
1250071;Name20071;FistName20071;1944-02-01;Ville1;Pays2;NS000020071;;+336##0677679;70;NomVoie1920071;;#3100;Ville6;Pays3;1998-11-12 13:58:59;1998-11-12 13:58:59
1239440;Name9440;FistName9440;1985-03-12;Ville1;Pays4;NS000009440;;+336##0572927;55;NomVoie399440;;#4578;Ville2;Pays1;2022-05-06 22:21:26;2022-05-06 22:21:26
1252619;Name22619;FistName22619;1966-06-09;Ville24;Pays3;NS000022619;;+336##0951176;77;NomVoie4522619;;#8996;Ville22;Pays1;1997-10-02 18:13:31;1997-10-02 18:13:31
1253697;Name23697;FistName23697;1934-07-05;Ville18;Pays1;NS000023697;;+336##0884944;28;NomVoie023697;;#0710;Ville6;Pays2;2013-10-06 22:03:03;2013-10-06 22:03:03
1231813;Name1813;FistName1813;2005-11-07;Ville1;Pays2;NS000001813;;+336##0327798;35;NomVoie221813;;#4549;Ville21;Pays2;2003-09-23 07:18:53;2003-09-23 07:18:53
1254746;Name24746;FistName24746;1974-04-13;Ville22;Pays3;NS000024746;;+336##0632823;24;NomVoie6324746;;#7558;Ville5;Pays1;2021-04-21 14:14:31;2021-04-21 14:14:31
1239070;Name9070;FistName9070;2000-10-13;Ville8;Pays1;NS000009070;;+336##0004953;23;NomVoie169070;;#3497;Ville21;Pays1;2021-04-22 01:28:50;2021-04-22 01:28:50
1244856;Name14856;FistName14856;2006-01-25;Ville4;Pays2;NS000014856;;+336##0041456;57;NomVoie8114856;;#9521;Ville22;Pays1;2022-03-17 10:13:56;2022-03-17 10:13:56
1262165;Name32165;FistName32165;1978-08-27;Ville24;Pays2;NS000032165;;+336##0612452;63;NomVoie1032165;;#4692;Ville22;Pays3;1998-11-17 15:25:07;1998-11-17 15:25:07
1277040;Name47040;FistName47040;2006-01-18;Ville1;Pays5;NS000047040;;+336##0391521;45;NomVoie6047040;;#7397;Ville11;Pays1;2001-02-20 03:35:07;2001-02-20 03:35:07
1254938;Name24938;FistName24938;1991-05-10;Ville3;Pays1;NS000024938;;+336##0256642;56;NomVoie5324938;;#6579;Ville25;Pays4;2001-05-03 20:43:23;2001-05-03 20:43:23
1251684;Name21684;FistName21684;1977-10-24;Ville10;Pays1;NS000021684;;+336##0701612;12;NomVoie521684;;#8931;Ville4;Pays2;2023-06-03 18:01:02;2023-06-03 18:01:02
1278009;Name48009;FistName48009;1962-11-01;Ville20;Pays1;NS000048009;;+336##0518130;54;NomVoie2848009;;#0580;Ville16;Pays3;2005-04-11 02:20:07;2005-04-11 02:20:07
1277005;Name47005;FistName47005;1992-08-10;Ville18;Pays1;NS000047005;;+336##0758385;60;NomVoie6547005;;#6498;Ville14;Pays3;2005-01-03 09:47:52;2005-01-03 09:47:52
1241545;Name11545;FistName11545;2010-01-09;Ville10;Pays1;NS000011545;;+336##0825767;45;NomVoie6211545;;#7589;Ville9;Pays4;1998-08-26 01:13:31;1998-08-26 01:13:31
1240655;Name10655;FistName10655;2008-04-25;Ville1;Pays2;NS000010655;;+336##0705721;89;NomVoie8110655;;#9856;Ville14;Pays2;2015-05-08 16:43:04;2015-05-08 16:43:04
1246363;Name16363;FistName16363;1956-04-02;Ville12;Pays2;NS000016363;;+336##0454887;64;NomVoie1516363;;#2251;Ville12;Pays3;2018-11-10 19:53:31;2018-11-10 19:53:31
1271091;Name41091;FistName41091;1970-05-09;Ville18;Pays2;NS000041091;;+336##0527753;21;NomVoie241091;;#5440;Ville1;Pays1;2009-10-13 08:53:21;2009-10-13 08:53:21
1265691;Name35691;FistName35691;1984-11-09;Ville14;Pays4;NS000035691;;+336##0313016;34;NomVoie6235691;;#0690;Ville18;Pays1;2015-09-01 10:53:32;2015-09-01 10:53:32
1262913;Name32913;FistName32913;1987-08-13;Ville14;Pays1;NS000032913;;+336##0767344;68;NomVoie1632913;;#3493;Ville25;Pays2;2004-04-03 20:45:05;2004-04-03 20:45:05
1275058;Name45058;FistName45058;1935-06-05;Ville13;Pays1;NS000045058;;+336##0389496;90;NomVoie345058;;#1975;Ville19;Pays1;2023-03-18 16:17:33;2023-03-18 16:17:33
1246004;Name16004;FistName16004;1964-07-14;Ville2;Pays2;NS000016004;;+336##0552121;52;NomVoie9816004;;#3114;Ville7;Pays1;2012-01-26 21:43:17;2012-01-26 21:43:17
1231218;Name1218;FistName1218;1965-04-01;Ville22;Pays2;NS000001218;;+336##0295251;10;NomVoie951218;;#8639;Ville8;Pays2;2016-07-24 14:02:08;2016-07-24 14:02:08
1265571;Name35571;FistName35571;1949-08-01;Ville6;Pays1;NS000035571;;+336##0671385;23;NomVoie3535571;;#4458;Ville5;Pays3;2001-04-23 22:34:49;2001-04-23 22:34:49
1230674;Name674;FistName674;1960-10-22;Ville5;Pays3;NS000000674;;+336##0951479;19;NomVoie21674;;#9414;Ville22;Pays1;2007-08-02 23:58:28;2007-08-02 23:58:28
1276332;Name46332;FistName46332;1992-10-23;Ville11;Pays3;NS000046332;;+336##0768324;44;NomVoie8846332;;#2842;Ville13;Pays2;2020-11-03 12:07:38;2020-11-03 12:07:38
1233104;Name3104;FistName3104;1939-04-27;Ville13;Pays2;NS000003104;;+336##0668853;13;NomVoie953104;;#4087;Ville3;Pays1;2019-01-16 16:33:31;2019-01-16 16:33:31
1235510;Name5510;FistName5510;1951-02-03;Ville7;Pays1;NS000005510;;+336##0843293;78;NomVoie65510;;#0562;Ville18;Pays5;2010-08-02 11:06:43;2010-08-02 11:06:43
1240742;Name10742;FistName10742;1989-03-11;Ville11;Pays3;NS000010742;;+336##0908503;14;NomVoie5810742;;#0890;Ville24;Pays2;2016-10-10 01:22:56;2016-10-10 01:22:56
1279420;Name49420;FistName49420;1991-02-02;Ville16;Pays1;NS000049420;;+336##0856750;31;NomVoie5649420;;#9842;Ville14;Pays4;1999-10-25 11:18:17;1999-10-25 11:18:17
1239898;Name9898;FistName9898;1959-09-26;Ville6;Pays1;NS000009898;;+336##0079967;47;NomVoie999898;;#3003;Ville14;Pays1;2019-11-21 13:12:09;2019-11-21 13:12:09
1235968;Name5968;FistName5968;1955-04-24;Ville5;Pays2;NS000005968;;+336##0778427;56;NomVoie255968;;#7660;Ville1;Pays1;2019-05-24 02:06:28;2019-05-24 02:06:28
1262342;Name32342;FistName32342;1996-02-21;Ville22;Pays4;NS000032342;;+336##0935748;87;NomVoie9432342;;#4024;Ville5;Pays3;2021-10-08 07:30:03;2021-10-08 07:30:03
1231234;Name1234;FistName1234;1939-07-11;Ville18;Pays1;NS000001234;;+336##0185644;59;NomVoie761234;;#3884;Ville15;Pays1;2014-08-04 15:30:20;2014-08-04 15:30:20
1271896;Name41896;FistName41896;1989-09-09;Ville15;Pays1;NS000041896;;+336##0921644;79;NomVoie6041896;;#3604;Ville4;Pays1;2017-06-08 12:14:44;2017-06-08 12:14:44
1277938;Name47938;FistName47938;2007-02-25;Ville22;Pays4;NS000047938;;+336##0035993;23;NomVoie7447938;;#5829;Ville13;Pays3;1999-11-13 15:45:59;1999-11-13 15:45:59
1277255;Name47255;FistName47255;2017-04-26;Ville19;Pays2;NS000047255;;+336##0706201;99;NomVoie7747255;;#5252;Ville22;Pays2;1998-02-22 04:15:46;1998-02-22 04:15:46
1264286;Name34286;FistName34286;2013-10-13;Ville13;Pays3;NS000034286;;+336##0197494;16;NomVoie7434286;;#5118;Ville16;Pays3;2000-07-27 06:03:12;2000-07-27 06:03:12
1237718;Name7718;FistName7718;1993-04-17;Ville3;Pays2;NS000007718;;+336##0038544;60;NomVoie327718;;#4887;Ville20;Pays2;2007-01-25 21:22:36;2007-01-25 21:22:36
1237116;Name7116;FistName7116;1975-04-26;Ville21;Pays2;NS000007116;;+336##0253631;96;NomVoie437116;;#0269;Ville24;Pays2;2005-08-17 12:46:19;2005-08-17 12:46:19
1248309;Name18309;FistName18309;1952-02-08;Ville23;Pays1;NS000018309;;+336##0072292;50;NomVoie7618309;;#9513;Ville24;Pays3;2010-09-19 01:20:58;2010-09-19 01:20:58
1270269;Name40269;FistName40269;2009-05-07;Ville25;Pays1;NS000040269;;+336##0415722;72;NomVoie6340269;;#6343;Ville8;Pays5;1999-05-15 02:19:59;1999-05-15 02:19:59
1238124;Name8124;FistName8124;1966-11-27;Ville6;Pays1;NS000008124;;+336##0822761;55;NomVoie158124;;#8136;Ville13;Pays3;1999-04-25 16:29:11;1999-04-25 16:29:11
1243843;Name13843;FistName13843;1995-04-06;Ville16;Pays2;NS000013843;;+336##0391843;56;NomVoie5713843;;#4969;Ville4;Pays1;2002-08-04 20:57:24;2002-08-04 20:57:24
1273534;Name43534;FistName43534;2011-09-06;Ville8;Pays1;NS000043534;;+336##0160380;76;NomVoie7043534;;#4602;Ville22;Pays2;1997-03-13 13:06:46;1997-03-13 13:06:46
1233655;Name3655;FistName3655;2011-09-22;Ville11;Pays1;NS000003655;;+336##0065228;67;NomVoie543655;;#8971;Ville24;Pays3;2022-08-03 03:46:17;2022-08-03 03:46:17
1255232;Name25232;FistName25232;1952-02-26;Ville9;Pays2;NS000025232;;+336##0807698;79;NomVoie5025232;;#1682;Ville17;Pays2;2021-01-02 13:04:44;2021-01-02 13:04:44
1234119;Name4119;FistName4119;1940-02-27;Ville12;Pays1;NS000004119;;+336##0876703;69;NomVoie674119;;#7646;Ville2;Pays1;2020-11-23 08:03:23;2020-11-23 08:03:23
1267814;Name37814;FistName37814;1951-08-05;Ville24;Pays2;NS000037814;;+336##0586716;68;NomVoie1637814;;#8552;Ville22;Pays2;2012-07-12 10:10:57;2012-07-12 10:10:57
1278161;Name48161;FistName48161;1942-09-08;Ville19;Pays2;NS000048161;;+336##0386327;85;NomVoie2948161;;#9555;Ville19;Pays5;2012-05-14 23:18:20;2012-05-14 23:18:20
1274293;Name44293;FistName44293;1939-10-06;Ville12;Pays2;NS000044293;;+336##0430224;13;NomVoie7644293;;#3495;Ville19;Pays1;2006-02-04 04:20:29;2006-02-04 04:20:29
1271029;Name41029;FistName41029;1983-01-11;Ville10;Pays2;NS000041029;;+336##0171815;21;NomVoie1541029;;#8579;Ville11;Pays2;2019-05-24 21:14:46;2019-05-24 21:14:46
1252273;Name22273;FistName22273;1978-01-08;Ville4;Pays2;NS000022273;;+336##0034278;65;NomVoie6422273;;#4295;Ville5;Pays4;2020-11-18 08:47:30;2020-11-18 08:47:30
1279169;Name49169;FistName49169;2009-05-01;Ville11;Pays1;NS000049169;;+336##0572457;9;NomVoie5049169;;#7581;Ville20;Pays1;2004-03-25 03:38:11;2004-03-25 03:38:11
1242863;Name12863;FistName12863;2006-03-20;Ville18;Pays3;NS000012863;;+336##0928918;68;NomVoie3812863;;#2090;Ville1;Pays2;2007-04-08 13:22:02;2007-04-08 13:22:02
1249580;Name19580;FistName19580;1973-06-27;Ville23;Pays4;NS000019580;;+336##0703077;42;NomVoie7519580;;#3029;Ville25;Pays2;2005-04-12 02:50:23;2005-04-12 02:50:23
1250961;Name20961;FistName20961;1951-08-01;Ville16;Pays1;NS000020961;;+336##0356687;80;NomVoie8920961;;#8458;Ville13;Pays2;1997-06-12 16:11:30;1997-06-12 16:11:30
1256633;Name26633;FistName26633;1960-10-23;Ville6;Pays1;NS000026633;;+336##0308403;83;NomVoie8226633;;#1548;Ville18;Pays1;2019-04-23 23:25:36;2019-04-23 23:25:36
1232315;Name2315;FistName2315;1966-04-03;Ville7;Pays4;NS000002315;;+336##0700012;44;NomVoie362315;;#3528;Ville25;Pays2;2015-04-21 05:15:19;2015-04-21 05:15:19
1254391;Name24391;FistName24391;2005-05-16;Ville2;Pays2;NS000024391;;+336##0536593;37;NomVoie724391;;#8621;Ville14;Pays1;1997-06-24 19:29:03;1997-06-24 19:29:03
